date,open,high,low,close,volume,dividends,stock splits,market_cap_proxy,market_cap_proxy_billions
1990-02-12,0.2457101290171094,0.2475035044407956,0.2421225400655105,0.2439159154891967,74916800.0,0.0,0.0,18273399.85752105,0.01827339985752105
1990-02-13,0.2439159005244128,0.2510902638290561,0.2421225252107541,0.2475034892559051,102166400.0,0.0,0.0,25286540.4847145,0.0252865404847145
1990-02-14,0.2475034799501335,0.2492968791421966,0.2421225161072989,0.2457101047039032,96062400.0,0.0,0.0,23603502.36210823,0.02360350236210823
1990-02-15,0.2421225161072989,0.2457101047039032,0.2403291169152359,0.2457101047039032,97966400.0,0.0,0.0,24071334.401464462,0.024071334401464462
1990-02-16,0.2464999697252373,0.2482991099943544,0.2429008483886718,0.2429008483886718,127209600.0,0.00098,0.0,30899319.763183583,0.030899319763183584
1990-02-20,0.2411018759012222,0.2429010416244443,0.2375035925004351,0.2411018759012222,123244800.0,0.0,0.0,29714552.47507095,0.02971455247507095
1990-02-21,0.2357043216600758,0.246500055892517,0.2339051807620457,0.2447000741958618,175907200.0,0.0,0.0,43044504.891586296,0.043044504891586295
1990-02-22,0.2447001328356564,0.2482992562928334,0.2375035434961319,0.2375035434961319,195182400.0,0.0,0.0,46356511.628079414,0.04635651162807941
1990-02-23,0.2357043439350996,0.2411017911620885,0.2357043439350996,0.2393026500940323,149956800.0,0.0,0.0,35885059.63962078,0.035885059639620784
1990-02-26,0.2375034865809237,0.246500055892517,0.2375034865809237,0.2447000741958618,79609600.0,0.0,0.0,19480475.026702877,0.019480475026702877
1990-02-27,0.2447001833248379,0.2465001658242315,0.2411018759012222,0.2411018759012222,73953600.0,0.0,0.0,17830351.689648625,0.017830351689648624
1990-02-28,0.2411017683769838,0.2447000741958618,0.2393026274789537,0.2447000741958618,109334400.0,0.0,0.0,26754135.79216003,0.02675413579216003
1990-03-01,0.2411017723576128,0.2500983658405592,0.2393026314298787,0.2465000599622726,203896000.0,0.0,0.0,50260376.22606753,0.05026037622606753
1990-03-02,0.2411016840967453,0.2500982742862809,0.2393025438276282,0.2429008483886718,104899200.0,0.0,0.0,25480104.67529296,0.02548010467529296
1990-03-05,0.2411017824305625,0.250098376289376,0.2411017824305625,0.2482992112636566,182470400.0,0.0,0.0,45307256.39896392,0.04530725639896392
1990-03-06,0.2518976276845759,0.2536967694759369,0.2482993200790242,0.2536967694759369,156016000.0,0.0,0.0,39580755.18655777,0.03958075518655777
1990-03-07,0.2518975689038601,0.259094999211644,0.2518975689038601,0.2545962929725647,204220800.0,0.0,0.0,51993858.62789154,0.05199385862789154
1990-03-08,0.2572949927150061,0.2662915635437268,0.2518975450879051,0.2644924223423004,223843200.0,0.0,0.0,59204830.19285202,0.05920483019285202
1990-03-09,0.2644924525310941,0.2698899007742522,0.2608941456947138,0.2653920352458954,230473600.0,0.0,0.0,61165857.774448395,0.06116585777444839
1990-03-12,0.2680906979596174,0.2698898389542906,0.2608940859352859,0.2635928094387054,163956800.0,0.0,0.0,43217833.53857993,0.043217833538579935
1990-03-13,0.2626933111243163,0.2680907593674744,0.2608941456947138,0.2653920352458954,148579200.0,0.0,0.0,39431736.28320694,0.03943173628320694
1990-03-14,0.2644924471745046,0.2680907539380107,0.2626933058041635,0.2662915885448456,101785600.0,0.0,0.0,27104649.114990234,0.027104649114990234
1990-03-15,0.262693281140874,0.273488993171021,0.262693281140874,0.2644924223423004,120232000.0,0.0,0.0,31800452.923059464,0.03180045292305946
1990-03-16,0.2878831273220365,0.29328057666788,0.281585278301404,0.2896822690963745,644761600.0,0.0,0.0,186776003.31420898,0.186776003314209
1990-03-19,0.291481289516712,0.3058753305861894,0.2878830074661285,0.3049757480621338,431793600.0,0.0,0.0,131686576.16844177,0.13168657616844176
1990-03-20,0.3040761421935915,0.3094744296765345,0.2932804320491433,0.2977791130542755,391316800.0,0.0,0.0,116525969.62723732,0.11652596962723732
1990-03-21,0.2968795854368662,0.3040761737553311,0.2968795854368662,0.299578309059143,152734400.0,0.0,0.0,45755913.28716277,0.045755913287162775
1990-03-22,0.300477881361602,0.3040761633867276,0.2932804524898529,0.2932804524898529,231660800.0,0.0,0.0,67941584.24816132,0.06794158424816131
1990-03-23,0.2968796059475247,0.3094744831793986,0.29507962395055,0.3040761947631836,227987200.0,0.0,0.0,69325480.23071289,0.06932548023071289
1990-03-26,0.3058753599842147,0.3121732069881234,0.3022770535649743,0.3040761947631836,128060800.0,0.0,0.0,38940240.7623291,0.038940240762329104
1990-03-27,0.3022771179676056,0.3040762595491368,0.296879669200185,0.3022771179676056,84604800.0,0.0,0.0,25574095.110225677,0.025574095110225677
1990-03-28,0.302276976188827,0.3031765585690696,0.2950795484167833,0.2968795299530029,102939200.0,0.0,0.0,30560541.30973815,0.030560541309738152
1990-03-29,0.2950796368329293,0.2986787601852413,0.2932804955561744,0.2959800362586975,96891200.0,0.0,0.0,28677860.889148712,0.028677860889148712
1990-03-30,0.2878831273220365,0.2950797184422181,0.2878831273220365,0.2896822690963745,223350400.0,0.0,0.0,64700650.675582886,0.06470065067558288
1990-04-02,0.2878831273220365,0.2923809937692962,0.2842848197505309,0.2896822690963745,148769600.0,0.0,0.0,43095915.30056,0.04309591530056
1990-04-03,0.2914813268399701,0.300477921962738,0.2914813268399701,0.300477921962738,139708800.0,0.0,0.0,41979409.90390777,0.04197940990390777
1990-04-04,0.2986786706906724,0.302276976188827,0.2932804076791138,0.2968795299530029,149732800.0,0.0,0.0,44452603.28254699,0.04445260328254699
1990-04-05,0.2950797184422181,0.2968797010155907,0.2878831273220365,0.2896822690963745,108192000.0,0.0,0.0,31341304.05807495,0.03134130405807495
1990-04-06,0.2896820637383976,0.2968794905552993,0.2860837587177598,0.2869833409786224,118238400.0,0.0,0.0,33932451.06396674,0.033932451063966744
1990-04-09,0.286083882403509,0.2986787601852413,0.2842847411267541,0.2959800362586975,105481600.0,0.0,0.0,31220447.792625427,0.03122044779262543
1990-04-10,0.2968795299530029,0.302276976188827,0.2950795484167833,0.2968795299530029,131320000.0,0.0,0.0,38986219.87342834,0.03898621987342834
1990-04-11,0.2986787772052905,0.3094745143254572,0.2986787772052905,0.3058753907680511,213158400.0,0.0,0.0,65199908.89549254,0.06519990889549254
1990-04-12,0.3094744931774132,0.3166710822255682,0.3058753698659545,0.3112736344337463,211803200.0,0.0,0.0,65928751.84869765,0.06592875184869765
1990-04-16,0.3130728254346877,0.3184702736699591,0.3112736600077141,0.3148719668388366,226889600.0,0.0,0.0,71441174.6072769,0.0714411746072769
1990-04-17,0.3112736344337463,0.3130727997129021,0.3076745111222876,0.3112736344337463,131107200.0,0.0,0.0,40810214.64443206,0.04081021464443206
1990-04-18,0.3112736344337463,0.3148719409692351,0.3058753698659545,0.3112736344337463,193446400.0,0.0,0.0,60214763.99612426,0.06021476399612426
1990-04-19,0.3004780085870963,0.3103741411564047,0.2878831273220365,0.2896822690963745,481476800.0,0.0,0.0,139475291.9412613,0.1394752919412613
1990-04-20,0.2941801595664638,0.2986788427899287,0.2860839615248689,0.2896822690963745,323523200.0,0.0,0.0,93718934.68132019,0.09371893468132018
1990-04-23,0.2896821232417573,0.29148126411023,0.2842846766135219,0.2860838174819946,128352000.0,0.0,0.0,36719430.14144897,0.03671943014144897
1990-04-24,0.2878829398673722,0.2914812210730313,0.2770872074062799,0.2788863480091095,303732800.0,0.0,0.0,84706931.36258125,0.08470693136258126
1990-04-25,0.2788863480091095,0.2806855126347529,0.2752880668034504,0.2788863480091095,132574400.0,0.0,0.0,36973190.255498886,0.03697319025549889
1990-04-26,0.2806855134257389,0.2842846354400276,0.2743884852638692,0.2797859311103821,142161600.0,0.0,0.0,39774815.62414169,0.039774815624141695
1990-04-27,0.2806856041138869,0.2842847272910347,0.2788864389018717,0.2815851867198944,116412800.0,0.0,0.0,32780120.024585724,0.032780120024585725
1990-04-30,0.2824847581622095,0.2860838815031949,0.2806856168911166,0.283385157585144,136393600.0,0.0,0.0,38651921.829605095,0.03865192182960509
1990-05-01,0.28608387661696,0.2878830418801466,0.2833851527450027,0.2851842939853668,163609600.0,0.0,0.0,46658888.26522827,0.04665888826522827
1990-05-02,0.2860838174819946,0.2878829823732847,0.2824846949464381,0.2860838174819946,135430400.0,0.0,0.0,38744445.83511352,0.038744445835113515
1990-05-03,0.2860839372493293,0.2896822445155019,0.2860839372493293,0.2878831028938293,166308800.0,0.0,0.0,47877493.38254928,0.04787749338254928
1990-05-04,0.2878831028938293,0.2932805517816745,0.2824848132070209,0.2878831028938293,169534400.0,0.0,0.0,48806089.119243614,0.04880608911924361
1990-05-07,0.2860837639826633,0.3004778011057392,0.2860837639826633,0.2986786365509033,135990400.0,0.0,0.0,40617427.25601196,0.040617427256011966
1990-05-08,0.2950796333741249,0.3022770632184041,0.2950796333741249,0.300477921962738,112459200.0,0.0,0.0,33791506.72159194,0.033791506721591945
1990-05-09,0.2995783044133553,0.302277027993781,0.2968795808329296,0.3013774454593658,97238400.0,0.0,0.0,29305460.592555996,0.029305460592555996
1990-05-10,0.3004778604192546,0.3004778604192546,0.2914812671391572,0.2977791130542755,179043200.0,0.0,0.0,53315325.29439926,0.05331532529439926
1990-05-11,0.297779165964317,0.3076745026590122,0.2932804841598494,0.3067749440670013,215241600.0,0.0,0.0,66030729.80089186,0.06603072980089186
1990-05-14,0.307674511008225,0.307674511008225,0.2968796154285832,0.300477921962738,226385600.0,0.0,0.0,68023874.65028761,0.06802387465028761
1990-05-15,0.297779174045005,0.3022770632184041,0.2950796333741249,0.300477921962738,149385600.0,0.0,0.0,44887074.65915679,0.04488707465915679
1990-05-16,0.3004778916075087,0.3004778916075087,0.2950796035642478,0.299578309059143,87304000.0,0.0,0.0,26154384.694099423,0.026154384694099423
1990-05-17,0.3004778011057392,0.3040760821697849,0.2950795146884035,0.2986786365509033,153585600.0,0.0,0.0,45872737.60185242,0.04587273760185242
1990-05-18,0.2968795515370767,0.2986786924055493,0.2842846766135219,0.2860838174819946,258462400.0,0.0,0.0,73941910.06755827,0.07394191006755828
1990-05-21,0.2850719392299652,0.288680209690045,0.2796587024575027,0.2850719392299652,262483200.0,0.00098,0.0,74826594.8392868,0.0748265948392868
1990-05-22,0.2895821734375574,0.2995057272778557,0.2886801241568137,0.2986036539077759,301089600.0,0.0,0.0,89906454.71363068,0.08990645471363068
1990-05-23,0.2977016634755122,0.3067223266914709,0.2977016634755122,0.3031140565872192,207513600.0,0.0,0.0,62900289.09301756,0.06290028909301756
1990-05-24,0.3049181795946746,0.3049181795946746,0.2995057864829675,0.3031140565872192,148131200.0,0.0,0.0,44900648.93913268,0.04490064893913268
1990-05-25,0.2850718666622054,0.2940925284714379,0.2814627780831824,0.2886801362037658,323321600.0,0.0,0.0,93336523.52561949,0.0933365235256195
1990-05-29,0.2886802216381257,0.2977017051547116,0.2832669846416167,0.2958967387676239,243208000.0,0.0,0.0,71964454.04219627,0.07196445404219627
1990-05-30,0.3004078006479355,0.3013098740180153,0.2977016046270321,0.2986036539077759,276819200.0,0.0,0.0,82659224.5918274,0.0826592245918274
1990-05-31,0.2995056598537837,0.2995056598537837,0.2958965722378421,0.2977015376091003,103084800.0,0.0,0.0,30688503.46412658,0.03068850346412658
1990-06-01,0.2986037345039982,0.3031140784824495,0.29409259557724,0.29409259557724,157236800.0,0.0,0.0,46242178.63225937,0.04624217863225937
1990-06-04,0.29409259557724,0.2958967187150149,0.2868760548474549,0.29409259557724,179424000.0,0.0,0.0,52767269.86885071,0.052767269868850705
1990-06-05,0.2958967265208614,0.2958967265208614,0.2814628497322142,0.2850719392299652,299432000.0,0.0,0.0,85359660.90750694,0.08535966090750695
1990-06-06,0.2814628497322142,0.2850719392299652,0.2796587024575027,0.2850719392299652,211747200.0,0.0,0.0,60363184.93051529,0.06036318493051529
1990-06-07,0.2850718471110254,0.2868759697134043,0.2778544894854325,0.2814627587795257,186435200.0,0.0,0.0,52474565.72561263,0.05247456572561263
1990-06-08,0.2778546315471005,0.2778546315471005,0.2706372702314111,0.2760505080223083,333883200.0,0.0,0.0,92168626.98011397,0.09216862698011397
1990-06-11,0.2724420975889604,0.2814627587795257,0.2724420975889604,0.2814627587795257,157897600.0,0.0,0.0,44442294.10066604,0.04444229410066604
1990-06-12,0.2823649486108775,0.2922884821891784,0.2796587274568943,0.2922884821891784,165032000.0,0.0,0.0,48236952.79264449,0.04823695279264449
1990-06-13,0.2913863360196611,0.2940925321876935,0.2868759930133819,0.2868759930133819,138947200.0,0.0,0.0,39860615.97642898,0.03986061597642898
1990-06-14,0.2886801398516286,0.2904842626005378,0.2832669043887532,0.2868759930133819,140324800.0,0.0,0.0,40255816.34440421,0.04025581634440421
1990-06-15,0.2868760624153335,0.288680209690045,0.28236492336957,0.2850719392299652,144144000.0,0.0,0.0,41091409.608364105,0.041091409608364104
1990-06-18,0.283266931772232,0.2850718978224381,0.2814628088489179,0.283266931772232,111395200.0,0.0,0.0,31554576.518154137,0.03155457651815414
1990-06-19,0.2814627981011041,0.2868760097912319,0.2769524548310391,0.2859739363193512,157225600.0,0.0,0.0,44962423.72217178,0.04496242372217178
1990-06-20,0.2877780627960415,0.2904842589298775,0.2868759893883171,0.2886801362037658,154739200.0,0.0,0.0,44670133.33206176,0.04467013333206176
1990-06-21,0.2886801119179684,0.303113983818057,0.2886801119179684,0.3022119104862213,208600000.0,0.0,0.0,63041404.527425766,0.06304140452742577
1990-06-22,0.3031139496305233,0.3076242916916552,0.2977015584286309,0.2995056807994842,283976000.0,0.0,0.0,85052425.21071433,0.08505242521071432
1990-06-25,0.2995056598537837,0.3013098061877978,0.2904841814144612,0.2977015376091003,122001600.0,0.0,0.0,36320063.91077041,0.03632006391077041
1990-06-26,0.3013099421051122,0.3031140651636139,0.291386386022385,0.2931905090808868,127254400.0,0.0,0.0,37309782.3187828,0.0373097823187828
1990-06-27,0.2940924705602905,0.3031139496305233,0.2904842017292515,0.2995056807994842,97227200.0,0.0,0.0,29120098.72822761,0.02912009872822761
1990-06-28,0.308526467771344,0.312135557124594,0.3013099512294628,0.3103314340114593,249939200.0,0.0,0.0,77563990.35167693,0.07756399035167692
1990-06-29,0.3103313139802923,0.3238631113559149,0.3085263484383087,0.3229610621929168,325192000.0,0.0,0.0,105024353.73663901,0.10502435373663901
1990-07-02,0.3211562174454986,0.3211562174454986,0.315743824074447,0.3175479471683502,135408000.0,0.0,0.0,42998532.43017197,0.042998532430171967
1990-07-03,0.3166458976660696,0.3211562174454986,0.315743824074447,0.3175479471683502,99500800.0,0.0,0.0,31596274.78160858,0.031596274781608584
1990-07-05,0.3157437836505079,0.3193520534656979,0.3121355138353179,0.3139396607875824,107464000.0,0.0,0.0,33737211.706876755,0.033737211706876755
1990-07-06,0.3139395829002836,0.324765184608246,0.3121354363956215,0.3229610621929168,209059200.0,0.0,0.0,67517981.29320143,0.06751798129320143
1990-07-09,0.3247651910835692,0.3391990860886458,0.3229610686322687,0.3364928662776947,315459200.0,0.0,0.0,106149770.40166855,0.10614977040166855
1990-07-10,0.3391991555690765,0.3428074012107788,0.337395008658887,0.3391991555690765,361424000.0,0.0,0.0,122594715.6023979,0.1225947156023979
1990-07-11,0.337395008658887,0.3391991555690765,0.3301776501593,0.3391991555690765,246153600.0,0.0,0.0,83495093.26028822,0.08349509326028823
1990-07-12,0.3373950710381065,0.3428074645906676,0.3355909478837004,0.341905415058136,182470400.0,0.0,0.0,62387617.8478241,0.062387617847824095
1990-07-13,0.342807435270659,0.3446115823601009,0.337395042181015,0.337395042181015,230977600.0,0.0,0.0,77930697.09486961,0.07793069709486962
1990-07-16,0.337394893958535,0.340101089314486,0.3265692934975035,0.3292754888534546,179704000.0,0.0,0.0,59172122.4489212,0.059172122448921206
1990-07-17,0.3301777576282761,0.3319819051256944,0.3175480024659605,0.3193521499633789,136852800.0,0.0,0.0,43704235.9085083,0.0437042359085083
1990-07-18,0.321156202319127,0.3247652914639179,0.3103314160868685,0.3220590949058532,288366400.0,0.0,0.0,92871021.78525923,0.09287102178525923
1990-07-19,0.2940925546341888,0.3067223061459989,0.2886801618850251,0.3013099133968353,585984000.0,0.0,0.0,176562788.29193115,0.17656278829193114
1990-07-20,0.3031140990241713,0.3067223696335925,0.2940926155075854,0.2958967387676239,191844800.0,0.0,0.0,56766250.669527054,0.056766250669527056
1990-07-23,0.2958965929311438,0.30130982725967,0.2886800793583982,0.2995056807994842,270188800.0,0.0,0.0,80923080.48839568,0.08092308048839568
1990-07-24,0.3031140992106484,0.3049182224717968,0.2958967389496608,0.3040161728858948,193916800.0,0.0,0.0,58953843.39427948,0.05895384339427948
1990-07-25,0.3031140766507305,0.3121355595014232,0.3013099535238578,0.3049181997776031,104921600.0,0.0,0.0,31992505.38978576,0.03199250538978576
1990-07-26,0.3049181193196624,0.3067222660598221,0.295896638849444,0.2986036539077759,80337600.0,0.0,0.0,23989100.906181335,0.023989100906181334
1990-07-27,0.2977016046270321,0.3013098740180153,0.2922883694584608,0.2986036539077759,62316800.0,0.0,0.0,18608024.179840088,0.018608024179840088
1990-07-30,0.2940925488751319,0.3067223001396204,0.2940925488751319,0.3058202266693115,85456000.0,0.0,0.0,26134173.290252686,0.026134173290252687
1990-07-31,0.3067223266914709,0.3085264496989263,0.2995057864829675,0.3031140565872192,96006400.0,0.0,0.0,29100889.3623352,0.0291008893623352
1990-08-01,0.3031140303477237,0.3085264229908994,0.299505760555827,0.3058202266693115,93508800.0,0.0,0.0,28596882.411575317,0.028596882411575316
1990-08-02,0.297701639626372,0.3157437836505079,0.297701639626372,0.3139396607875824,223126400.0,0.0,0.0,70048226.32875443,0.07004822632875443
1990-08-03,0.3139395532058179,0.3157436754505013,0.2868759128357637,0.2977015376091003,268968000.0,0.0,0.0,80072187.16764449,0.08007218716764448
1990-08-06,0.2814628497322142,0.2922884560607816,0.2778545792721344,0.2850719392299652,179659200.0,0.0,0.0,51215796.544504166,0.051215796544504165
1990-08-07,0.2904843328754133,0.2931905296981373,0.2796587024575027,0.2850719392299652,198531200.0,0.0,0.0,56595674.18165207,0.05659567418165207
1990-08-08,0.285071932599258,0.2940925964949674,0.285071932599258,0.2895822525024414,102536000.0,0.0,0.0,29692605.842590332,0.02969260584259033
1990-08-09,0.2904843328754133,0.2922884560607816,0.2832669729175825,0.2850719392299652,96387200.0,0.0,0.0,27477286.020946503,0.0274772860209465
1990-08-10,0.2796586155891418,0.2832668849284107,0.2760503703392087,0.2796586155891418,102704000.0,0.0,0.0,28722058.455467217,0.028722058455467218
1990-08-13,0.2742460845220554,0.2886799735954033,0.2733440116224528,0.2877779006958008,156116800.0,0.0,0.0,44926964.96734619,0.04492696496734619
1990-08-14,0.2886801398516286,0.2886801398516286,0.2832669043887532,0.2868759930133819,98168000.0,0.0,0.0,28162042.482137676,0.028162042482137675
1990-08-15,0.2886801677584061,0.2904842906817203,0.283266931772232,0.283266931772232,92052800.0,0.0,0.0,26075514.21704292,0.02607551421704292
1990-08-16,0.2814626509029381,0.2859737867619701,0.2778543829917907,0.2778543829917907,123894400.0,0.0,0.0,34424602.068138115,0.03442460206813811
1990-08-17,0.2778543891238853,0.2778543891238853,0.2580072891450384,0.2634205222129822,246108800.0,0.0,0.0,64830108.61721039,0.06483010861721039
1990-08-20,0.2642152037642138,0.2714534862793915,0.2624056150139203,0.2660247683525085,75062400.0,0.00098,0.0,19968457.571983334,0.019968457571983334
1990-08-21,0.2587856000365562,0.2660247270991001,0.2551664472592029,0.2624055743217468,161044800.0,0.0,0.0,42259053.23553085,0.042259053235530857
1990-08-22,0.2678343178600675,0.2678343178600675,0.2524521136507155,0.254261702299118,122718400.0,0.0,0.0,31202589.28742408,0.03120258928742408
1990-08-23,0.2479281308077107,0.2533568471250844,0.2424985688206241,0.2497376948595047,143696000.0,0.0,0.0,35886307.80053139,0.03588630780053139
1990-08-24,0.2551664497303454,0.2605960125377926,0.2515473210799382,0.2569760382175445,73416000.0,0.0,0.0,18866152.821779247,0.018866152821779246
1990-08-27,0.2660248601946867,0.2750735560920861,0.2624057056066248,0.2732639908790588,117465600.0,0.0,0.0,32099118.647003166,0.03209911864700317
1990-08-28,0.2714535270931519,0.2777878618555305,0.2696439622327844,0.2759782969951629,80192000.0,0.0,0.0,22131251.592636105,0.022131251592636104
1990-08-29,0.2750733810278108,0.2759781751394922,0.266024690889247,0.2696438431739807,150931200.0,0.0,0.0,40697668.82286072,0.040697668822860716
1990-08-30,0.2696438798764534,0.2714534441841324,0.2605960100140678,0.2624055743217468,122595200.0,0.0,0.0,32169663.865089417,0.03216966386508942
1990-08-31,0.2605959659887306,0.2696438343225605,0.2605959659887306,0.2678342461585998,99456000.0,0.0,0.0,26637722.785949703,0.026637722785949704
1990-09-04,0.2642151181546608,0.27145339832453,0.2642151181546608,0.2678342461585998,82745600.0,0.0,0.0,22162105.398941036,0.022162105398941038
1990-09-05,0.2696439077072557,0.2696439077072557,0.2587856267466409,0.2605960369110107,64052800.0,0.0,0.0,16691905.833053585,0.016691905833053584
1990-09-06,0.256976041085206,0.2605960154458502,0.2551664525778132,0.258785605430603,87628800.0,0.0,0.0,22677072.061157227,0.022677072061157228
1990-09-07,0.2569761562404686,0.2660248518541697,0.2542617964250257,0.2633104920387268,58172800.0,0.0,0.0,15317508.591270447,0.015317508591270446
1990-09-10,0.267834296989434,0.267834296989434,0.258785605430603,0.258785605430603,75980800.0,0.0,0.0,19662737.329101562,0.01966273732910156
1990-09-11,0.2605959941110672,0.2615007641286951,0.2443081766722726,0.2461177408695221,178270400.0,0.0,0.0,43875508.11190605,0.043875508111906054
1990-09-12,0.2497377149338019,0.2497377149338019,0.2424985883130294,0.2461177408695221,100408000.0,0.0,0.0,24712190.125226974,0.024712190125226973
1990-09-13,0.2497376509216627,0.2515472388170768,0.2388793986895516,0.2443081140518188,97260800.0,0.0,0.0,23761602.61917114,0.023761602619171138
1990-09-14,0.2424985883130294,0.2479281507365525,0.2406890241157799,0.2461177408695221,113915200.0,0.0,0.0,28036551.674699783,0.028036551674699782
1990-09-17,0.2461176777852454,0.2551663662839299,0.2424985261564047,0.2443081140518188,77672000.0,0.0,0.0,18975899.83463287,0.01897589983463287
1990-09-18,0.2443081661961925,0.2443081661961925,0.2388794496752369,0.2415938079357147,124611200.0,0.0,0.0,30105294.31943893,0.03010529431943893
1990-09-19,0.2406890397974507,0.2443081925897429,0.2316403483898771,0.23526032269001,182459200.0,0.0,0.0,42925410.26976107,0.04292541026976107
1990-09-20,0.2334499261078752,0.2334499261078752,0.2262116442697212,0.2289260029792785,100934400.0,0.0,0.0,23106508.755111687,0.023106508755111686
1990-09-21,0.2316403574047285,0.2352603318457416,0.2244020515384477,0.2280212044715881,153865600.0,0.0,0.0,35084619.438743584,0.03508461943874358
1990-09-24,0.2280212420951941,0.2280212420951941,0.2153533953121277,0.2189725488424301,138499200.0,0.0,0.0,30327522.836637493,0.030327522836637495
1990-09-25,0.2207821355202027,0.2225925460547096,0.2117342628741263,0.2171629816293716,157953600.0,0.0,0.0,34301674.73509311,0.03430167473509311
1990-09-26,0.2171629191555034,0.2207820720051693,0.2153533548116684,0.2153533548116684,94136000.0,0.0,0.0,20272503.408551216,0.020272503408551214
1990-09-27,0.2171629324416822,0.2207820855127703,0.2026855228114228,0.2044950872659683,142340800.0,0.0,0.0,29107994.31750774,0.02910799431750774
1990-09-28,0.2063046639025489,0.2099246382713318,0.1972567817502325,0.2099246382713318,176041600.0,0.0,0.0,36955469.20070648,0.036955469200706484
