date,ticker,action,ml_score,shares,price,value
2016-04-07,COP,BUY,6.388649655380839,634.4408335708649,34.441165924072266,21850.882018020875
2016-04-07,GNRC,BUY,5.8191558200214955,600.4639292254733,36.38999938964844,21850.882018020875
2016-04-07,EXAS,BUY,4.994670871995927,3013.9147611063277,7.25,21850.882018020875
2016-05-09,ETSY,BUY,6.334726541146271,2879.9566814937893,8.1899995803833,23586.84401295622
2016-05-09,AMD,BUY,6.256540296446654,6462.148875802103,3.6500000953674316,23586.84401295622
2016-05-09,TRGP,BUY,6.028364616451152,855.6459520065775,27.566125869750977,23586.84401295622
2016-06-07,MU,BUY,6.806717005533887,2094.309453719752,13.0,27226.02289835678
2016-06-07,EXAS,BUY,6.126105047215928,3802.5172456110145,7.159999847412109,27226.02289835678
2016-06-07,NVDA,BUY,5.025677869508278,27642.00190917858,0.9849511981010437,27226.02289835678
2016-07-07,AMCR,BUY,13.57475064494433,3317.503714804882,8.67733097076416,28787.07773010155
2016-07-07,EXAS,BUY,8.145934532623132,2359.5965721441708,12.199999809265137,28787.077730101555
2016-07-07,ETSY,BUY,6.288516467674482,3125.6327481941503,9.210000038146973,28787.07773010155
2016-08-08,TRGP,BUY,6.173323460856091,1355.5206360095815,30.62287139892578,41509.9341151115
2016-08-08,TAP-A,BUY,5.947313978725625,470.281373635541,88.26616668701172,41509.9341151115
2016-08-08,CF,BUY,5.774001283433074,2172.3998485274174,19.10787010192871,41509.9341151115
2016-09-07,AMD,BUY,6.58948974261512,7389.449396168483,6.840000152587891,50543.83499733292
2016-09-07,HPE,BUY,5.490587975738484,4631.959125302971,10.911977767944336,50543.83499733292
2016-09-07,NVDA,BUY,4.496673299568041,37526.00258697797,1.3469016551971436,50543.83499733292
2016-10-07,AMCR,BUY,40.66589419839743,4772.589916571265,9.329469680786133,44525.73292547724
2016-10-07,HPE,BUY,4.122780053529074,4024.9964893873,11.06230354309082,44525.73292547724
2016-10-07,TEAM,BUY,4.071151338072044,1575.0170571097153,28.270000457763672,44525.73292547724
2016-11-07,AMCR,BUY,28.19459023460096,5348.440867952251,9.329469680786133,49898.116917037994
2016-11-07,CMG,BUY,5.206345117575424,6522.8003433566755,7.649799823760986,49898.116917037994
2016-11-07,DXCM,BUY,4.893858002622872,3168.1344074309836,15.75,49898.116917037994
2016-12-07,AMCR,BUY,21.64665687515978,4262.809518021006,9.329469680786133,39769.75215334352
2016-12-07,NVDA,BUY,5.305860217414384,19026.231066695927,2.090259075164795,39769.75215334352
2016-12-07,AMD,BUY,4.441618369310701,4160.015733026303,9.5600004196167,39769.75215334353
2017-01-09,AMCR,BUY,18.966824825699796,5492.818858864599,8.469021797180176,46518.80264368663
2017-01-09,NVDA,BUY,6.326388403340056,19722.099073605496,2.3587145805358887,46518.80264368663
2017-01-09,HPE,BUY,2.7173665270451544,4135.520722063635,11.24859619140625,46518.80264368663
2017-02-07,AMCR,BUY,18.62847388106398,6382.386866873504,8.469021797180176,54052.57349358819
2017-02-07,NVDA,BUY,6.111849265885885,20636.622647820925,2.6192548274993896,54052.57349358819
2017-02-07,UAA,BUY,2.639457941052848,2640.5752470311345,20.469999313354492,54052.57349358819
2017-03-07,UAA,BUY,5.204138538477667,2349.2064792206556,19.690000534057617,46255.876830466324
2017-03-07,ETSY,BUY,4.156505621890476,4715.1758258817335,9.8100004196167,46255.876830466324
2017-03-07,NVDA,BUY,3.4088329552363694,21038.184072990498,2.1986629962921143,46255.876830466324
2017-04-07,TAP-A,BUY,5.507018709056422,600.6481605718152,87.81051635742188,52743.22512894674
2017-04-07,WMT,BUY,5.252522713984002,2927.9220775277045,18.01387596130371,52743.22512894674
2017-04-07,UAA,BUY,5.23808528049283,2655.7514354483737,19.860000610351562,52743.22512894674
2017-05-08,UAA,BUY,4.531740557756321,2613.9383013813062,20.530000686645508,53664.15512220721
2017-05-08,KIM,BUY,3.288694418868589,3608.654566585135,14.870959281921387,53664.15512220721
2017-05-08,TWLO,BUY,3.046138577192709,2251.0132038057823,23.84000015258789,53664.15512220721
2017-06-07,NVDA,BUY,4.579029726648205,16030.249215164775,3.355790138244629,53794.15222985365
2017-06-07,KIM,BUY,4.095619738561309,3815.744942459409,14.097942352294922,53794.15222985365
2017-06-07,HPE,BUY,3.7113170074492574,4729.618989205113,11.373887062072754,53794.15222985366
2017-07-07,AAP,BUY,5.135280182101682,475.27173348303586,98.97373962402344,47039.420800408254
2017-07-07,MRO,BUY,4.431765008195383,4357.838421268388,10.794209480285645,47039.420800408254
2017-07-07,ORLY,BUY,4.132811038119237,272.14011651372175,172.85000610351562,47039.42080040826
2017-08-07,UAA,BUY,6.570866567212068,3103.4199611638796,18.559999465942383,57599.47282179654
2017-08-07,TWLO,BUY,4.973487816797962,1886.6515403319927,30.530000686645508,57599.47282179654
2017-08-07,AMD,BUY,4.08603156662767,4288.866084358785,13.430000305175781,57599.47282179654
2017-09-07,UAA,BUY,4.045073158070172,2793.3924034352244,17.329999923706055,48409.490138413516
2017-09-07,TWLO,BUY,3.374714560052186,1628.304436050862,29.729999542236328,48409.49013841351
2017-09-07,HPE,BUY,3.2109705230600514,4230.168987604847,11.443866729736328,48409.49013841351
2017-10-09,AMCR,BUY,5.241404145525998,5095.603244305007,9.968350410461426,50794.75869191639
2017-10-09,DXCM,BUY,4.114994218337936,4297.3570222813605,11.819999694824219,50794.758691916395
2017-10-09,UAA,BUY,3.7806111451045656,3050.7363276684655,16.649999618530273,50794.758691916395
2017-11-07,AMCR,BUY,20.85268870102529,4314.691531827102,9.968350410461426,43010.35710230313
2017-11-07,CMG,BUY,6.087447446085405,7834.309452720267,5.489999771118164,43010.35710230313
2017-11-07,DXCM,BUY,4.435154715616762,3433.2753205689,12.52750015258789,43010.35710230313
2017-12-07,AMCR,BUY,4.469829172782749,6117.549378647348,9.347911834716797,57186.31223612193
2017-12-07,UAA,BUY,4.256130398906102,4306.198297138625,13.279999732971191,57186.31223612194
2017-12-07,LUMN,BUY,4.100244317044239,5007.009367805227,11.42125129699707,57186.31223612193
2018-01-08,STX,BUY,5.070865998554454,1694.196549388256,38.77314758300781,65689.33284405344
2018-01-08,INVH,BUY,2.845928810739896,3094.4565801605545,21.22806739807129,65689.33284405344
2018-01-08,GE,BUY,2.6680041121578117,757.6365905016637,86.70295715332031,65689.33284405344
2018-02-07,CMG,BUY,6.068722848411026,6604.760472497403,5.444200038909912,35957.63722136101
2018-02-07,LUMN,BUY,4.065949445117708,2602.0614530377757,13.818903923034668,35957.63722136101
2018-02-07,AMCR,BUY,4.060058615216632,3699.278508094345,9.720175743103027,35957.63722136101
2018-03-07,INCY,BUY,4.943017488140598,447.82835642144374,91.69999694824219,41065.858917182704
2018-03-07,IR,BUY,4.207702368051309,1550.8057429746384,26.480337142944336,41065.858917182704
2018-03-07,AMCR,BUY,3.3154067800937237,4536.409497565618,9.052502632141113,41065.858917182704
2018-04-09,AMCR,BUY,9.765637368941547,4003.9127278355218,8.892356872558594,35604.22086249303
2018-04-09,TAP-A,BUY,6.2656713527166845,490.59434873807896,72.57364654541016,35604.22086249303
2018-04-09,SNAP,BUY,4.938751518818994,2516.1994220739884,14.149999618530273,35604.22086249303
2018-05-07,AMCR,BUY,7.578468615252066,3818.793751930776,8.597350120544434,32831.50692349639
2018-05-07,SNAP,BUY,4.917791025918703,3056.9373950813624,10.739999771118164,32831.50692349639
2018-05-07,CMG,BUY,4.735955742461409,3912.052303659454,8.392399787902832,32831.50692349639
2018-06-07,IR,BUY,5.133721950441178,1724.933594088532,28.337665557861328,48880.591298800544
2018-06-07,PSX,BUY,4.0459400368987035,488.36956533331045,100.08934783935547,48880.591298800544
2018-06-07,GE,BUY,3.300553202998757,746.6443608407263,65.46703338623047,48880.59129880054
2018-07-09,MSCI,BUY,5.098014147177196,253.3285160680931,162.68771362304688,41213.43707463736
2018-07-09,ADBE,BUY,4.898251315586976,165.00555058516872,249.77000427246094,41213.43707463736
2018-07-09,INCY,BUY,3.6748500020532204,575.4459019006979,71.62000274658203,41213.43707463736
2018-08-07,TWLO,BUY,5.893042401407107,536.643926879356,75.0999984741211,40301.958089785985
2018-08-07,MDB,BUY,4.708443292739326,669.801550876338,60.16999816894531,40301.958089785985
2018-08-07,DELL,BUY,4.352250459961545,1532.609072724124,26.296306610107422,40301.958089785985
2018-09-07,OKTA,BUY,5.297180534043551,699.6809592889758,71.91999816894531,50321.05331090904
2018-09-07,AMCR,BUY,3.8619876208432675,5647.95194005095,8.909610748291016,50321.05331090904
2018-09-07,XRAY,BUY,2.864276579925957,1338.0458857851759,37.60786819458008,50321.05331090905
2018-10-08,SNAP,BUY,5.9195383534053505,6301.811598043011,7.480000019073486,47137.55087355924
2018-10-08,MDB,BUY,4.161784031379886,665.2208646280079,70.86000061035156,47137.55087355924
2018-10-08,TSLA,BUY,3.9752264214709054,2821.931844990547,16.70400047302246,47137.55087355924
2018-11-07,SNAP,BUY,3.8001322084958136,5078.2355737813905,7.199999809265137,36563.295162629445
2018-11-07,TAP-A,BUY,3.577138552292767,554.7592467189296,65.90840148925781,36563.295162629445
2018-11-07,GE,BUY,3.186346449285834,833.4765336004036,43.86841583251953,36563.295162629445
2018-12-07,NOV,BUY,4.949563932917343,884.7711258420269,29.28934097290039,25914.363187764087
2018-12-07,VLO,BUY,4.490809403911224,404.5243560668117,64.06131744384766,25914.363187764087
2018-12-07,NVDA,BUY,4.284786360302622,7467.254183326274,3.47040057182312,25914.363187764087
2019-01-07,NVDA,BUY,8.415345140085742,4138.538655507645,3.3714206218719482,13952.75456759268
2019-01-07,SLB,BUY,5.774342145800618,387.5844011912923,35.999267578125,13952.754567592681
2019-01-07,WDC,BUY,5.607675844245757,382.0445680812498,36.52127456665039,13952.754567592681
2019-02-07,SNAP,BUY,5.696944039129282,2982.4606759983726,8.569999694824219,25559.687083131288
2019-02-07,NVDA,BUY,3.541191937370235,7374.547188324521,3.465933084487915,25559.687083131288
2019-02-07,EA,BUY,2.532213955653949,305.06537471038916,83.78429412841797,25559.687083131288
2019-03-07,NVDA,BUY,5.042680576911584,12520.164191666687,3.545696973800659,44392.70828587995
2019-03-07,BLDR,BUY,3.573280557365143,3298.1209628578467,13.460000038146973,44392.70828587995
2019-03-07,SNAP,BUY,3.3009656023471803,4677.840817339594,9.489999771118164,44392.70828587995
2019-04-08,LUMN,BUY,3.1462784224040963,5456.531994969235,10.36009407043457,56530.18476621729
2019-04-08,NOV,BUY,3.021645113784095,2027.8579827204003,27.87679672241211,56530.18476621729
2019-04-08,DOCU,BUY,3.019403669417184,1050.5516321037758,53.810001373291016,56530.184766217295
2019-05-07,LUMN,BUY,4.481786881147865,5775.4889355922,9.434052467346191,54486.26564295422
2019-05-07,NVDA,BUY,4.3121277161277645,13249.721326963618,4.112257480621338,54486.26564295422
2019-05-07,NOV,BUY,3.5048032252535206,2183.5314199123654,24.953277587890625,54486.26564295422
2019-06-07,VTRS,BUY,9.014450242755293,2011.36897201002,17.27722930908203,34750.88295458971
2019-06-07,AMCR,BUY,7.392652902447072,3504.2808326997615,9.916694641113281,34750.88295458971
2019-06-07,NVDA,BUY,6.018224233657553,9939.507948698172,3.4962377548217773,34750.88295458971
2019-07-08,CPRI,BUY,4.569791931651587,1307.581359488635,34.5,45111.5569023579
2019-07-08,NVDA,BUY,4.287474957212022,11941.797497929238,3.777618646621704,45111.5569023579
2019-07-08,WDC,BUY,3.951866716236821,931.9097387086413,48.40764617919922,45111.5569023579
2019-08-07,EQT,BUY,5.704948574433311,3644.430216139154,12.204562187194824,44478.67520976218
2019-08-07,NVDA,BUY,5.231736003004063,12028.27781313559,3.6978423595428467,44478.67520976218
2019-08-07,ROKU,BUY,5.015867716049341,440.5137632170511,100.97000122070312,44478.67520976218
2019-09-09,CPRI,BUY,7.249630637371726,1134.7513001645752,29.75,33758.85117989611
2019-09-09,EQT,BUY,5.4255302104897,2914.393924109795,11.583489418029785,33758.85117989611
2019-09-09,MOS,BUY,3.897819229265502,1715.068112214989,19.683679580688477,33758.85117989611
2019-10-07,TAP-A,BUY,22.245622834110446,831.9469404012722,59.865562438964844,49804.97150649812
2019-10-07,MRNA,BUY,5.473390252279566,3219.455116148084,15.470000267028809,49804.97150649812
2019-10-07,NOV,BUY,5.101176534282343,2434.4447448615288,20.458452224731445,49804.97150649812
2019-11-07,MRNA,BUY,4.2637320866644615,2659.5966365286386,17.5,46542.941139251176
2019-11-07,EQT,BUY,3.242817261631079,4256.824063066504,10.933724403381348,46542.941139251176
2019-11-07,ZS,BUY,3.228129181865581,1093.8411744720509,42.54999923706055,46542.941139251176
2019-12-09,EQT,BUY,5.026634381338072,6040.811120953285,8.76872730255127,52970.225405858415
2019-12-09,APA,BUY,4.8518588325676255,2634.0915123552777,20.109485626220703,52970.22540585841
2019-12-09,CTRA,BUY,3.842615284939562,3288.0337305401545,16.110000610351562,52970.225405858415
2020-01-07,APA,BUY,4.207128893635603,2494.8810794750825,31.689739227294922,79062.13081167742
2020-01-07,TSLA,BUY,3.2329681818231353,2528.316170244637,31.270666122436523,79062.13081167742
2020-01-07,MRNA,BUY,3.166431917552892,4446.688850302502,17.780000686645508,79062.13081167742
2020-02-07,EQT,BUY,8.339597842945054,13947.747948603812,5.239488124847412,73079.05974507453
2020-02-07,TSLA,BUY,4.240649151109264,1465.352012316608,49.871334075927734,73079.05974507453
2020-02-07,DOW,BUY,2.8785501002353784,1712.1621745998443,42.68232345581055,73079.05974507453
2020-03-09,GM,BUY,9.46210184709733,389.7436415810179,24.690000534057617,9622.770718780894
2020-03-09,CE,BUY,7.570370511208578,126.44734039960746,76.10101318359375,9622.770718780894
2020-03-09,NUE,BUY,6.552494547284688,293.2377454767156,32.81559371948242,9622.770718780894
2020-04-07,TRGP,BUY,34.55044095512511,1261.096791559405,7.578003406524658,9556.595782394486
2020-04-07,NCLH,BUY,31.42774125267672,867.9923327635611,11.010000228881836,9556.595782394486
2020-04-07,RCL,BUY,28.320277086407454,284.8463785309993,33.54999923706055,9556.595782394486
2020-05-07,NCLH,BUY,11.399927774919991,814.251203687215,12.0,9771.01444424658
2020-05-07,OKE,BUY,7.1181159814196695,382.5373928241033,25.542638778686523,9771.01444424658
2020-05-07,CCL,BUY,7.08041957668067,722.1740308268922,13.529999732971191,9771.01444424658
2020-06-08,NCLH,BUY,11.774672757983556,919.8092502883402,26.860000610351562,24706.07702415183
2020-06-08,PARA,BUY,9.520798171626705,866.5758269311948,28.510000228881836,24706.07702415183
2020-06-08,KEY,BUY,9.447564680963454,1739.2904763049867,14.204687118530273,24706.07702415183
2020-07-07,DDOG,BUY,8.205365306743559,105.13387517808857,90.08999633789062,9471.510429782249
2020-07-07,NET,BUY,7.751992750106154,249.84200653930662,37.90999984741211,9471.510429782249
2020-07-07,ZM,BUY,6.4242708617994415,36.13700957351944,262.1000061035156,9471.510429782249
2020-08-07,TAP-A,BUY,14.894544203153044,1031.4239530120435,54.85757827758789,56581.42023973731
2020-08-07,PINS,BUY,5.891410111937728,1617.5363344821808,34.97999954223633,56581.420239737316
2020-08-07,CPRI,BUY,5.630703730537311,3572.0593241593633,15.84000015258789,56581.420239737316
2020-09-08,ZM,BUY,5.435201387114155,154.9364524827296,350.8800048828125,54364.103203665814
2020-09-08,HPE,BUY,4.248196372842406,6010.6998016414855,9.044554710388184,54364.10320366582
2020-09-08,CRWD,BUY,3.94914591285043,432.73186653028245,125.62999725341797,54364.103203665814
2020-10-07,TAP-A,BUY,15.297495649856694,865.0870825054311,51.85331344604492,44857.63164727864
2020-10-07,TRGP,BUY,5.805748389042411,2838.8952336028556,15.801087379455566,44857.63164727864
2020-10-07,OXY,BUY,4.9837003733248775,4372.0042297497175,10.260198593139648,44857.63164727864
2020-11-09,WYNN,BUY,6.3187532800574315,244.01266322853553,102.23999786376953,24947.854167218185
2020-11-09,FTI,BUY,6.256382062420889,4624.816369981648,5.394344806671143,24947.854167218185
2020-11-09,SNAP,BUY,5.93521090654925,607.0037735628331,41.099998474121094,24947.854167218185
2020-12-07,NCLH,BUY,6.955555610547977,1061.493121446388,26.5,28129.56771832928
2020-12-07,FE,BUY,6.848044691248886,1005.410580628048,27.97818946838379,28129.567718329283
2020-12-07,HPE,BUY,5.800859769510634,2427.8432963741893,11.586236953735352,28129.567718329283
2021-01-07,VNO,BUY,7.910607647737638,1340.5599894548648,33.64534378051758,45103.60170361595
2021-01-07,NI,BUY,7.121076689265542,2129.6370761611142,21.17900848388672,45103.60170361595
2021-01-07,FE,BUY,6.655839751248825,1603.3933968783317,28.130090713500977,45103.60170361595
2021-02-08,OXY,BUY,3.96448456658653,2022.994995382236,25.414262771606445,51412.92639828892
2021-02-08,NOV,BUY,3.933875552715225,3782.6385078452,13.591815948486328,51412.92639828892
2021-02-08,VNO,BUY,3.904562410341251,1420.3787206246832,36.196632385253906,51412.92639828892
2021-03-08,PARA,BUY,8.246670226567764,676.8161282933978,83.66000366210938,56622.43977160035
2021-03-08,BILL,BUY,6.981072523557557,407.9132682622459,138.80999755859375,56622.43977160035
2021-03-08,MRNA,BUY,6.900605727051981,458.5926881979009,123.47000122070312,56622.43977160035
2021-04-07,ZM,BUY,3.825480440467726,156.31131344005234,323.0799865722656,50501.057047305316
2021-04-07,VTRS,BUY,2.6427314251070078,3798.3506346820836,13.295522689819336,50501.057047305316
2021-04-07,TAP-A,BUY,1.716112557848571,922.4126953650305,54.74887466430664,50501.057047305316
2021-05-07,MDB,BUY,3.4261207814242702,324.18079371093995,260.32000732421875,84390.74659320293
2021-05-07,PARA,BUY,3.2435914581690333,2142.4409215751484,39.38999938964844,84390.74659320293
2021-05-07,BILL,BUY,2.7720895602854214,547.1746672565994,154.22999572753906,84390.74659320293
2021-06-07,BIIB,BUY,4.636642785211227,244.10944025322615,395.8500061035156,96630.72341416536
2021-06-07,PARA,BUY,4.631780532485128,2315.062758227345,41.7400016784668,96630.72341416536
2021-06-07,ZM,BUY,3.4232564216274817,282.00175795670367,342.6600036621094,96630.72341416536
2021-07-07,PARA,BUY,2.650005399533034,1831.9251460303792,42.79999923706055,78406.39485245226
2021-07-07,SNOW,BUY,1.9224011076985077,315.2015873465417,248.75,78406.39485245226
2021-07-07,MRO,BUY,1.7579561944580036,6132.137056405322,12.786145210266113,78406.39485245226
2021-08-09,TAP-A,BUY,19.544232618647897,1233.5201945108374,62.63508605957031,77261.64353940422
2021-08-09,MRNA,BUY,4.706811747215048,159.47663084345905,484.4700012207031,77261.64353940422
2021-08-09,PLTR,BUY,4.123590319326632,3369.4567165777426,22.93000030517578,77261.64353940422
2021-09-07,PARA,BUY,4.1366020746709316,1645.5886267993762,41.619998931884766,68489.39688971176
2021-09-07,FTI,BUY,3.6952642542390066,10361.481922285124,6.610000133514404,68489.39688971176
2021-09-07,PINS,BUY,3.6038568901941392,1228.7297242075658,55.7400016784668,68489.39688971176
2021-10-07,TAP-A,BUY,8.155519910299592,1268.2040587277859,54.63925552368164,69293.72562099765
2021-10-07,MRNA,BUY,5.783520876906358,223.99058993441236,309.3599853515625,69293.72562099765
2021-10-07,PARA,BUY,5.534740648714005,1739.3003352309609,39.84000015258789,69293.72562099765
2021-11-08,NVDA,BUY,7.911842085896552,1633.8065002616436,30.804000854492188,50327.77683013456
2021-11-08,TSLA,BUY,5.351429334900617,129.8289939063394,387.64666748046875,50327.77683013456
2021-11-08,F,BUY,4.565972103186193,2523.138861662382,19.946495056152344,50327.77683013456
2021-12-07,PARA,BUY,5.8984841389010825,2115.2266512743945,31.3799991607666,66375.81054182164
2021-12-07,ABNB,BUY,5.5762329529498205,362.4320779896944,183.13999938964844,66375.81054182164
2021-12-07,LVS,BUY,5.419358654086584,1790.5533069397127,37.06999969482422,66375.81054182164
2022-01-07,PINS,BUY,8.147660633646993,2048.8689622687625,32.41999816894531,66424.32800516217
2022-01-07,PARA,BUY,5.993961050113643,1876.9236832649187,35.38999938964844,66424.32800516217
2022-01-07,DOCU,BUY,5.980950066442605,488.66572194700814,135.92999267578125,66424.32800516217
2022-02-07,ETSY,BUY,7.874692577145343,579.7550955179828,135.66000366210938,78649.57838109611
2022-02-07,RBLX,BUY,7.788696353054343,1247.2181520504698,63.060001373291016,78649.57838109611
2022-02-07,MRNA,BUY,7.013572304719938,490.73174196333633,160.27000427246094,78649.57838109611
2022-03-07,DOCU,BUY,5.438521088295159,614.4729127665929,95.05999755859375,58411.793587414315
2022-03-07,VTRS,BUY,5.097015104313635,5912.124788545074,9.880000114440918,58411.793587414315
2022-03-07,PARA,BUY,4.579016741561683,1742.595250289902,33.52000045776367,58411.793587414315
2022-04-07,ZM,BUY,7.3042356234445895,505.1199789790024,114.31999969482422,57745.31584272917
2022-04-07,RBLX,BUY,6.057999418887624,1290.9751047102766,44.72999954223633,57745.315842729164
2022-04-07,ROKU,BUY,5.889164099035184,492.83363271429977,117.16999816894531,57745.31584272917
2022-05-09,EQT,BUY,5.399960534199692,605.4750080923125,36.54999923706055,22130.11108383325
2022-05-09,RBLX,BUY,5.009505356924812,899.2324475816871,24.610000610351562,22130.11108383325
2022-05-09,XYL,BUY,3.248157065796123,260.41551199853694,84.9800033569336,22130.11108383325
2022-06-07,NET,BUY,8.905999271547227,422.41133004599817,54.72999954223633,23118.571900052917
2022-06-07,ETSY,BUY,7.890466216107836,283.73307495802436,81.4800033569336,23118.571900052917
2022-06-07,TWLO,BUY,6.8433697508267395,215.19661020553033,107.43000030517578,23118.571900052917
2022-07-07,CCL,BUY,27.739854615469277,2400.9013860964637,9.329999923706055,22400.40974910577
2022-07-07,RCL,BUY,22.351441587771408,630.9974577212892,35.5,22400.409749105766
2022-07-07,SNAP,BUY,16.672241211550762,1483.4708068348716,15.100000381469727,22400.409749105766
2022-08-08,SNAP,BUY,9.524849362573136,5085.980372367505,10.40999984741211,52945.05490028671
2022-08-08,F,BUY,6.625513503732534,3355.199987086297,15.779999732971191,52945.05490028671
2022-08-08,RCL,BUY,6.336820411750528,1316.0590480420267,40.22999954223633,52945.05490028671
2022-09-07,EXAS,BUY,5.625302624481788,1410.2912272290946,37.369998931884766,52702.58165519772
2022-09-07,ALGN,BUY,5.363468407672484,210.8609311850865,249.94000244140625,52702.58165519772
2022-09-07,PLTR,BUY,5.306860512017433,7131.607930631949,7.389999866485596,52702.58165519772
2022-10-07,LUMN,BUY,7.22682679245738,3279.477780951613,6.699999809265137,21972.50050686506
2022-10-07,MDB,BUY,5.883333450262368,115.77270290398657,189.7899932861328,21972.50050686506
2022-10-07,NYT,BUY,5.842005195883476,747.872741133589,29.3799991607666,21972.50050686506
2022-11-07,NCLH,BUY,6.4917300947427075,2350.875054530538,16.670000076293945,39189.0873383816
2022-11-07,TOL,BUY,4.568318856642942,916.7037973890433,42.75,39189.0873383816
2022-11-07,CCL,BUY,4.561288470699838,4473.639990233638,8.760000228881836,39189.0873383816
2022-12-07,LUMN,BUY,5.39126175463442,7409.6805779907645,5.440000057220459,40308.66276825508
2022-12-07,TEAM,BUY,3.0139393604158835,321.2869684553012,125.45999908447266,40308.66276825508
2022-12-07,BAX,BUY,1.9754131641703099,769.9840294776976,52.349998474121094,40308.66276825508
2023-01-09,NCLH,BUY,6.538545844684656,3825.9816252512014,13.779999732971191,52722.02577431424
2023-01-09,LUMN,BUY,4.995976665766672,9781.452148474767,5.389999866485596,52722.02577431424
2023-01-09,TAP-A,BUY,4.479931842411439,684.7016334326526,77.0,52722.02577431425
2023-02-07,LUMN,BUY,5.772395466287261,13589.195487142188,4.989999771118164,67810.0823705195
