date,value,cash
2015-05-12,110802.98779424874,11050.906742112144
2015-05-13,111498.9094901647,11050.906742112144
2015-05-14,113663.24955155047,11050.906742112144
2015-05-15,112191.46684855135,11050.906742112144
2015-05-18,112914.68496177236,11050.906742112144
2015-05-19,112400.95953323488,11050.906742112144
2015-05-20,112756.71872743791,11050.906742112144
2015-05-21,112681.62476694967,11050.906742112144
2015-05-22,112561.75332227701,11050.906742112144
2015-05-26,111321.4597263897,11050.906742112144
2015-05-27,112747.49137052282,11050.906742112144
2015-05-28,112683.93530588689,11050.906742112144
2015-05-29,111987.29502778102,11050.906742112144
2015-06-01,112448.49205750778,11050.906742112144
2015-06-02,113275.74442353338,11050.906742112144
2015-06-03,114505.49302200902,11050.906742112144
2015-06-04,114114.86887538138,11050.906742112144
2015-06-05,114651.03682411008,11050.906742112144
2015-06-08,114000.07451390718,5700.003725695382
2015-06-09,113979.84851937988,5700.003725695382
2015-06-10,115263.79823316855,5700.003725695382
2015-06-11,115438.90707334838,5700.003725695382
2015-06-12,114453.0838369004,5700.003725695382
2015-06-15,113759.94500333969,5700.003725695382
2015-06-16,114306.77827125444,5700.003725695382
2015-06-17,114586.0923556316,5700.003725695382
2015-06-18,115964.83584308981,5700.003725695382
2015-06-19,114761.32819523194,5700.003725695382
2015-06-22,114771.9485815878,5700.003725695382
2015-06-23,114949.76927321225,5700.003725695382
2015-06-24,114381.5982215125,5700.003725695382
2015-06-25,114187.45705891293,5700.003725695382
2015-06-26,113467.92862344638,5700.003725695382
2015-06-29,111637.7723397614,5700.003725695382
2015-06-30,112698.52668425758,5700.003725695382
2015-07-01,113990.58205271362,5700.003725695382
2015-07-02,114024.9694259516,5700.003725695382
2015-07-06,113886.73579349362,5700.003725695382
2015-07-07,115001.33799085848,5750.066899542951
2015-07-08,113182.58904450551,5750.066899542951
2015-07-09,113552.77521528222,5750.066899542951
2015-07-10,113867.90344039002,5750.066899542951
2015-07-13,115071.17836832581,5750.066899542951
2015-07-14,116613.11206904068,5750.066899542951
2015-07-15,116834.66602090703,5750.066899542951
2015-07-16,117382.54838939648,5750.066899542951
2015-07-17,116830.71769312776,5750.066899542951
2015-07-20,117099.02469894163,5750.066899542951
2015-07-21,117152.07688408071,5750.066899542951
2015-07-22,116361.48030353502,5750.066899542951
2015-07-23,116090.56038092638,5750.066899542951
2015-07-24,113789.91777565096,5750.066899542951
2015-07-27,112200.01700966009,5750.066899542951
2015-07-28,114127.78966950292,5750.066899542951
2015-07-29,117176.45649138729,5750.066899542951
2015-07-30,117719.80775314129,5750.066899542951
2015-07-31,117225.54290004559,5750.066899542951
2015-08-03,119468.71386001787,5750.066899542951
2015-08-04,119224.09442833293,5750.066899542951
2015-08-05,119542.7806372104,5750.066899542951
2015-08-06,117762.69068231012,5750.066899542951
2015-08-07,117392.8541618106,11739.28541618104
2015-08-10,120337.34826455251,11739.28541618104
2015-08-11,116573.06735110612,11739.28541618104
2015-08-12,116850.6511039555,11739.28541618104
2015-08-13,116108.75221327928,11739.28541618104
2015-08-14,115878.34737808214,11739.28541618104
2015-08-17,116863.78978532553,11739.28541618104
2015-08-18,116408.6644877274,11739.28541618104
2015-08-19,114354.3749868554,11739.28541618104
2015-08-20,110581.6745653451,11739.28541618104
2015-08-21,105688.06585370399,11739.28541618104
2015-08-24,100150.98803427853,11739.28541618104
2015-08-25,100479.90250654811,11739.28541618104
2015-08-26,104613.6557545372,11739.28541618104
2015-08-27,112037.07710833522,11739.28541618104
2015-08-28,113504.08125178187,11739.28541618104
2015-08-31,113227.68251989986,11739.28541618104
2015-09-01,108039.85440362556,11739.28541618104
2015-09-02,109864.41850299944,11739.28541618104
2015-09-03,108461.1119594959,11739.28541618104
2015-09-04,106725.32295763517,11739.28541618104
2015-09-08,107943.28489486064,37780.14971320123
2015-09-09,107948.83253875999,37780.14971320123
2015-09-10,109226.53123803074,37780.14971320123
2015-09-11,109341.21440479248,37780.14971320123
2015-09-14,109198.78527857747,37780.14971320123
2015-09-15,110203.7221464752,37780.14971320123
2015-09-16,112218.25320265823,37780.14971320123
2015-09-17,112394.83191485377,37780.14971320123
2015-09-18,110498.66115277204,37780.14971320123
2015-09-21,110385.41459345701,37780.14971320123
2015-09-22,109102.95808824083,37780.14971320123
2015-09-23,108523.5667043289,37780.14971320123
2015-09-24,109770.83323461973,37780.14971320123
2015-09-25,109167.78127892123,37780.14971320123
2015-09-28,106169.21674788963,37780.14971320123
2015-09-29,105356.75691160896,37780.14971320123
2015-09-30,107838.97575710995,37780.14971320123
2015-10-01,108468.5279041072,37780.14971320123
2015-10-02,110492.52680686938,37780.14971320123
2015-10-05,113254.90951632407,37780.14971320123
2015-10-06,113987.4876873959,37780.14971320123
2015-10-07,114991.54904569442,40247.04216599306
2015-10-08,111945.36897923845,40247.04216599306
2015-10-09,113476.33869671209,40247.04216599306
2015-10-12,113561.81734669361,40247.04216599306
2015-10-13,113043.11818505052,40247.04216599306
2015-10-14,112032.0894947889,40247.04216599306
2015-10-15,113570.19678754495,40247.04216599306
2015-10-16,114395.3235277656,40247.04216599306
2015-10-19,115025.87565827249,40247.04216599306
2015-10-20,113851.0205320112,40247.04216599306
2015-10-21,113762.47305865622,40247.04216599306
2015-10-22,114921.92334983996,40247.04216599306
2015-10-23,117117.51442564752,40247.04216599306
2015-10-26,117302.30693219243,40247.04216599306
2015-10-27,117353.62690350939,40247.04216599306
2015-10-28,118556.06411074733,40247.04216599306
2015-10-29,118034.14186595137,40247.04216599306
2015-10-30,118977.2228943662,40247.04216599306
2015-11-02,121380.25588187139,40247.04216599306
2015-11-03,121484.60894465164,40247.04216599306
2015-11-04,121888.09940325205,40247.04216599306
2015-11-05,122702.3340563161,40247.04216599306
2015-11-06,122476.76403301011,40247.04216599306
2015-11-09,121805.71913131788,24361.14382626355
2015-11-10,122152.66398343342,24361.14382626355
2015-11-11,121354.22319821105,24361.14382626355
2015-11-12,118880.82252568497,24361.14382626355
2015-11-13,116637.55722764137,24361.14382626355
2015-11-16,119445.20300669794,24361.14382626355
2015-11-17,120063.63987606337,24361.14382626355
2015-11-18,122679.76878863187,24361.14382626355
2015-11-19,122557.77772055153,24361.14382626355
2015-11-20,122811.76938687573,24361.14382626355
2015-11-23,123248.82716431472,24361.14382626355
2015-11-24,122496.37115852263,24361.14382626355
2015-11-25,122050.91633332548,24361.14382626355
2015-11-27,122537.78579995867,24361.14382626355
2015-11-30,121485.3840016275,24361.14382626355
2015-12-01,121951.07716171045,24361.14382626355
2015-12-02,121534.80039416434,24361.14382626355
2015-12-03,119713.5146296991,24361.14382626355
2015-12-04,119901.52268967494,24361.14382626355
2015-12-07,116642.81632071783,5832.140816035884
2015-12-08,116369.69563301934,5832.140816035884
2015-12-09,115970.47410065842,5832.140816035884
2015-12-10,116889.79570541502,5832.140816035884
2015-12-11,114398.18976542524,5832.140816035884
2015-12-14,114178.69489729866,5832.140816035884
2015-12-15,114293.37770047969,5832.140816035884
2015-12-16,116762.43502875068,5832.140816035884
2015-12-17,115344.24811014974,5832.140816035884
2015-12-18,113763.30104785656,5832.140816035884
2015-12-21,114995.79936983912,5832.140816035884
2015-12-22,115616.26175564367,5832.140816035884
2015-12-23,117804.71824097488,5832.140816035884
2015-12-24,116952.84591137579,5832.140816035884
2015-12-28,116221.62810297309,5832.140816035884
2015-12-29,117674.95225451846,5832.140816035884
2015-12-30,115416.77514605604,5832.140816035884
2015-12-31,114791.60190931191,5832.140816035884
2016-01-04,113727.9715195662,5832.140816035884
2016-01-05,112604.06642958288,5832.140816035884
2016-01-06,110217.31502255023,5832.140816035884
2016-01-07,106494.81654920144,10649.481654920133
2016-01-08,106373.72889666252,10649.481654920133
2016-01-11,103553.13922275184,10649.481654920133
2016-01-12,103398.67674400637,10649.481654920133
2016-01-13,97150.25838411751,10649.481654920133
2016-01-14,101015.51487604178,10649.481654920133
2016-01-15,98039.25184008467,10649.481654920133
2016-01-19,96330.31809128517,10649.481654920133
2016-01-20,96373.53697389147,10649.481654920133
2016-01-21,99163.50426558593,10649.481654920133
2016-01-22,100601.10934035739,10649.481654920133
2016-01-25,100438.87509735649,10649.481654920133
2016-01-26,102681.84063325323,10649.481654920133
2016-01-27,102664.01314879255,10649.481654920133
2016-01-28,105293.49994243555,10649.481654920133
2016-01-29,105767.02482004088,10649.481654920133
2016-02-01,104490.5084385039,10649.481654920133
2016-02-02,101627.74695556037,10649.481654920133
2016-02-03,102609.00260212482,10649.481654920133
2016-02-04,106232.46639143382,10649.481654920133
2016-02-05,103103.92517894984,10649.481654920133
2016-02-08,98804.91822334456,34581.7213781706
2016-02-09,98758.16377345359,34581.7213781706
2016-02-10,100667.21760219123,34581.7213781706
2016-02-11,99884.66788178454,34581.7213781706
2016-02-12,100758.3967016922,34581.7213781706
2016-02-16,103227.7503039053,34581.7213781706
2016-02-17,107408.4745446044,34581.7213781706
2016-02-18,107489.31703127158,34581.7213781706
2016-02-19,106573.56689187155,34581.7213781706
2016-02-22,109316.6343879425,34581.7213781706
2016-02-23,107216.65415519271,34581.7213781706
2016-02-24,109268.72000214546,34581.7213781706
2016-02-25,110546.74086195976,34581.7213781706
2016-02-26,110846.18115161556,34581.7213781706
2016-02-29,111315.08073669038,34581.7213781706
2016-03-01,113713.33141584725,34581.7213781706
2016-03-02,114510.98668571125,34581.7213781706
2016-03-03,116018.67172554348,34581.7213781706
2016-03-04,117704.86596581279,34581.7213781706
2016-03-07,116011.78927167042,23202.357854334074
2016-03-08,114569.45749217893,23202.357854334074
2016-03-09,115959.20160630418,23202.357854334074
2016-03-10,115283.58550391822,23202.357854334074
2016-03-11,117761.11943851378,23202.357854334074
2016-03-14,118213.15796852463,23202.357854334074
2016-03-15,117995.4450003117,23202.357854334074
2016-03-16,118815.99997248812,23202.357854334074
2016-03-17,119371.33717655037,23202.357854334074
2016-03-18,119492.21859142602,23202.357854334074
2016-03-21,119629.76087306163,23202.357854334074
2016-03-22,119081.41041361804,23202.357854334074
2016-03-23,117202.57148755515,23202.357854334074
2016-03-24,117214.29055654632,23202.357854334074
2016-03-28,117406.31178102431,23202.357854334074
2016-03-29,119645.24841501834,23202.357854334074
2016-03-30,119795.56078213919,23202.357854334074
2016-03-31,121045.82616605736,23202.357854334074
2016-04-01,121907.12803385526,23202.357854334074
2016-04-04,121614.42830082937,23202.357854334074
2016-04-05,121472.22751682304,23202.357854334074
2016-04-06,122942.96526546105,23202.357854334074
2016-04-07,122297.14571318767,6114.857285659382
2016-04-08,121423.25639322086,6114.857285659382
2016-04-11,121717.96256586723,6114.857285659382
2016-04-12,123412.09591384219,6114.857285659382
2016-04-13,126311.06309534288,6114.857285659382
2016-04-14,125445.41436543356,6114.857285659382
2016-04-15,125597.05346247432,6114.857285659382
2016-04-18,126305.08953480289,6114.857285659382
2016-04-19,125849.96242655769,6114.857285659382
2016-04-20,126853.69031102626,6114.857285659382
2016-04-21,127880.84657514338,6114.857285659382
2016-04-22,125526.73706276613,6114.857285659382
2016-04-25,124033.79413451995,6114.857285659382
2016-04-26,123454.64675535126,6114.857285659382
2016-04-27,123751.25211944645,6114.857285659382
2016-04-28,121294.24417131461,6114.857285659382
2016-04-29,120077.89440763094,6114.857285659382
2016-05-02,120030.78165162349,6114.857285659382
2016-05-03,117509.17452525956,6114.857285659382
2016-05-04,115183.14233307356,6114.857285659382
2016-05-05,115908.90304423032,6114.857285659382
2016-05-06,115977.16844901066,6114.857285659382
2016-05-09,114430.55588481404,5721.5277942407265
2016-05-10,116282.6349479892,5721.5277942407265
2016-05-11,115367.65947417034,5721.5277942407265
2016-05-12,113375.11854324634,5721.5277942407265
2016-05-13,113791.88424472896,5721.5277942407265
2016-05-16,116086.2199638949,5721.5277942407265
2016-05-17,115452.57013279512,5721.5277942407265
2016-05-18,115602.30842581537,5721.5277942407265
2016-05-19,115302.33041295572,5721.5277942407265
2016-05-20,117322.27959119753,5721.5277942407265
2016-05-23,117671.01047121582,5721.5277942407265
2016-05-24,121052.07926008587,5721.5277942407265
2016-05-25,122895.51647631305,5721.5277942407265
2016-05-26,122863.13945653812,5721.5277942407265
2016-05-27,124598.18585789576,5721.5277942407265
2016-05-31,125037.78207100414,5721.5277942407265
2016-06-01,124698.13939760337,5721.5277942407265
2016-06-02,124826.22096791712,5721.5277942407265
2016-06-03,124116.51131897686,5721.5277942407265
2016-06-06,126811.86296623274,5721.5277942407265
2016-06-07,125858.12914660372,6292.906457330188
2016-06-08,127052.62421167252,6292.906457330188
2016-06-09,126565.6019292939,6292.906457330188
2016-06-10,124450.40899468827,6292.906457330188
2016-06-13,123688.0160182396,6292.906457330188
2016-06-14,129202.3043427065,6292.906457330188
2016-06-15,129313.02966812186,6292.906457330188
2016-06-16,134559.9780695992,6292.906457330188
2016-06-17,133067.670425389,6292.906457330188
2016-06-20,132746.63832500373,6292.906457330188
2016-06-21,130647.56127658038,6292.906457330188
2016-06-22,130730.65573630236,6292.906457330188
2016-06-23,134146.11005447755,6292.906457330188
2016-06-24,132136.9777013497,6292.906457330188
2016-06-27,128082.75780898369,6292.906457330188
2016-06-28,131294.2260207147,6292.906457330188
2016-06-29,133316.6998845134,6292.906457330188
2016-06-30,136840.63461090476,6292.906457330188
2016-07-01,136868.73330645863,6292.906457330188
2016-07-05,135143.91121958825,6292.906457330188
2016-07-06,137575.5462736678,6292.906457330188
2016-07-07,136997.948407187,13699.794840718707
2016-07-08,139133.43216270147,13699.794840718707
2016-07-11,140173.63320661383,13699.794840718707
2016-07-12,143523.86009550956,13699.794840718707
2016-07-13,142403.6305597484,13699.794840718707
2016-07-14,143221.06221403574,13699.794840718707
2016-07-15,143250.3991081486,13699.794840718707
2016-07-18,144705.49930730253,13699.794840718707
2016-07-19,144866.38492253132,13699.794840718707
2016-07-20,145491.6177132232,13699.794840718707
2016-07-21,143917.96977445175,13699.794840718707
2016-07-22,144608.5949348326,13699.794840718707
2016-07-25,144209.22885524188,13699.794840718707
2016-07-26,150012.12263910024,13699.794840718707
2016-07-27,153136.56717958808,13699.794840718707
2016-07-28,155161.7156448664,13699.794840718707
2016-07-29,155730.40272077944,13699.794840718707
2016-08-01,161040.115263351,13699.794840718707
2016-08-02,161254.84630134545,13699.794840718707
2016-08-03,165460.61382459517,13699.794840718707
2016-08-04,167126.8581816369,13699.794840718707
2016-08-05,169043.04159405903,13699.794840718707
2016-08-08,169470.70408901898,8473.535204450956
2016-08-09,167717.39432581342,8473.535204450956
2016-08-10,166388.48943356698,8473.535204450956
2016-08-11,168515.246555487,8473.535204450956
2016-08-12,169509.72338021555,8473.535204450956
2016-08-15,170853.90491260888,8473.535204450956
2016-08-16,169949.6600017825,8473.535204450956
2016-08-17,170463.46177214992,8473.535204450956
2016-08-18,170893.54036196813,8473.535204450956
2016-08-19,173163.61080000378,8473.535204450956
2016-08-22,173367.94007057534,8473.535204450956
2016-08-23,175349.63570798188,8473.535204450956
2016-08-24,172796.35461690638,8473.535204450956
2016-08-25,173950.35413919424,8473.535204450956
2016-08-26,174614.58236102088,8473.535204450956
2016-08-29,175703.09353743642,8473.535204450956
2016-08-30,176163.36632498796,8473.535204450956
2016-08-31,175777.08857353547,8473.535204450956
2016-09-01,175379.64115353188,8473.535204450956
2016-09-02,176765.75538993775,8473.535204450956
2016-09-06,177870.57295558823,8473.535204450956
2016-09-07,176189.63691103086,8809.481845551552
2016-09-08,176429.56199627192,8809.481845551552
2016-09-09,172552.60788814246,8809.481845551552
2016-09-12,174734.02464691264,8809.481845551552
2016-09-13,173025.66108722755,8809.481845551552
2016-09-14,174353.32562723514,8809.481845551552
2016-09-15,176708.91487224482,8809.481845551552
2016-09-16,175873.56871776257,8809.481845551552
2016-09-19,177035.8771193596,8809.481845551552
2016-09-20,177381.101276149,8809.481845551552
2016-09-21,178496.811101061,8809.481845551552
2016-09-22,179394.91132529842,8809.481845551552
2016-09-23,176124.311569064,8809.481845551552
2016-09-26,174145.2233971098,8809.481845551552
2016-09-27,174877.14900683463,8809.481845551552
2016-09-28,175878.40263323247,8809.481845551552
2016-09-29,172810.81292736184,8809.481845551552
2016-09-30,175216.9214007343,8809.481845551552
2016-10-03,175339.44570932546,8809.481845551552
2016-10-04,175507.3938758643,8809.481845551552
2016-10-05,176693.90566456804,8809.481845551552
2016-10-06,177273.35620365664,8809.481845551552
2016-10-07,176297.4776441241,8814.873882206226
2016-10-10,177572.65201980597,8814.873882206226
2016-10-11,176605.97851090433,8814.873882206226
2016-10-12,176089.9527068213,8814.873882206226
2016-10-13,175116.5361743221,8814.873882206226
2016-10-14,174919.43039979538,8814.873882206226
2016-10-17,175167.7759708069,8814.873882206226
2016-10-18,176939.18675623168,8814.873882206226
2016-10-19,178319.0846864132,8814.873882206226
2016-10-20,179102.7088178297,8814.873882206226
2016-10-21,180335.56538517328,8814.873882206226
2016-10-24,180710.42232617445,8814.873882206226
2016-10-25,181166.54554401082,8814.873882206226
2016-10-26,180999.8097548305,8814.873882206226
2016-10-27,179870.6147758692,8814.873882206226
2016-10-28,178887.32197850177,8814.873882206226
2016-10-31,177664.92219098148,8814.873882206226
2016-11-01,178134.90110816745,8814.873882206226
2016-11-02,177333.25711295835,8814.873882206226
2016-11-03,174807.57872169637,8814.873882206226
2016-11-04,174527.91098740223,8814.873882206226
2016-11-07,177067.31608276715,8853.36580413836
2016-11-08,179479.5699703436,8853.36580413836
2016-11-09,180265.6015893374,8853.36580413836
2016-11-10,177966.52376863704,8853.36580413836
2016-11-11,177879.16020904086,8853.36580413836
2016-11-14,175266.5636162881,8853.36580413836
2016-11-15,178081.1026422701,8853.36580413836
2016-11-16,178392.7745219221,8853.36580413836
2016-11-17,180013.68075484634,8853.36580413836
2016-11-18,180975.9437338971,8853.36580413836
2016-11-21,184153.16988004124,8853.36580413836
2016-11-22,182169.02255050183,8853.36580413836
2016-11-23,181465.72736491903,8853.36580413836
2016-11-25,181588.1738418696,8853.36580413836
2016-11-28,180607.04618385446,8853.36580413836
2016-11-29,180237.46018592088,8853.36580413836
2016-11-30,179430.03686629434,8853.36580413836
2016-12-01,176270.26710409962,8853.36580413836
2016-12-02,175012.38850483773,8853.36580413836
2016-12-05,177841.79388067083,8853.36580413836
2016-12-06,177951.15169820987,8853.36580413836
2016-12-07,180924.1186734538,9046.205933672707
2016-12-08,182829.65064627465,9046.205933672707
2016-12-09,182950.94163310606,9046.205933672707
2016-12-12,179883.2386969045,9046.205933672707
2016-12-13,181665.103495562,9046.205933672707
2016-12-14,181592.13476323313,9046.205933672707
2016-12-15,182640.84054386202,9046.205933672707
2016-12-16,181639.01733428283,9046.205933672707
2016-12-19,180767.66916076036,9046.205933672707
2016-12-20,181354.94041572098,9046.205933672707
2016-12-21,179560.81411984545,9046.205933672707
2016-12-22,177666.29634356633,9046.205933672707
2016-12-23,179636.55271206636,9046.205933672707
2016-12-27,180445.57192603732,9046.205933672707
2016-12-28,178977.65868132375,9046.205933672707
2016-12-29,177386.40404914174,9046.205933672707
2016-12-30,175756.8205433194,9046.205933672707
2017-01-03,177841.81272658057,9046.205933672707
2017-01-04,182906.96928825183,9046.205933672707
2017-01-05,185414.15789015242,9046.205933672707
2017-01-06,187123.57640890917,9046.205933672707
2017-01-09,193824.1423374651,9691.20711687327
2017-01-10,196119.9617589201,9691.20711687327
2017-01-11,196536.59485324676,9691.20711687327
2017-01-12,193478.85039202464,9691.20711687327
2017-01-13,201019.03071093658,9691.20711687327
2017-01-17,196476.42757323937,9691.20711687327
2017-01-18,197854.17752720375,9691.20711687327
2017-01-19,197011.22887382153,9691.20711687327
2017-01-20,196404.0313368463,9691.20711687327
2017-01-23,197117.98742355325,9691.20711687327
2017-01-24,200314.60762353713,9691.20711687327
2017-01-25,201700.7460875517,9691.20711687327
2017-01-26,202782.3936812001,9691.20711687327
2017-01-27,204857.60667520814,9691.20711687327
2017-01-30,202374.4640926437,9691.20711687327
2017-01-31,200806.46359100245,9691.20711687327
2017-02-01,206649.8560317056,9691.20711687327
2017-02-02,207203.3046232098,9691.20711687327
2017-02-03,208942.92920579208,9691.20711687327
2017-02-06,212350.53550985397,9691.20711687327
2017-02-07,211756.3611272666,10587.818056363383
2017-02-08,213803.96278543604,10587.818056363383
2017-02-09,214588.93523895126,10587.818056363383
2017-02-10,215652.68364957027,10587.818056363383
2017-02-13,216116.21511936994,10587.818056363383
2017-02-14,216365.46660173766,10587.818056363383
2017-02-15,216773.5550234872,10587.818056363383
2017-02-16,216314.78975473047,10587.818056363383
2017-02-17,217560.95666788105,10587.818056363383
2017-02-21,220408.55283136584,10587.818056363383
2017-02-22,221194.97333316982,10587.818056363383
2017-02-23,220806.17246347593,10587.818056363383
2017-02-24,219819.8863683808,10587.818056363383
2017-02-27,222154.01584797946,10587.818056363383
2017-02-28,218347.2304847914,10587.818056363383
2017-03-01,221286.33431835918,10587.818056363383
2017-03-02,218466.3967956875,10587.818056363383
2017-03-03,215912.12494916556,10587.818056363383
2017-03-06,214771.820446399,10587.818056363383
2017-03-07,214689.61932260025,10734.480966129977
2017-03-08,213075.36400819634,10734.480966129977
2017-03-09,212761.49604963444,10734.480966129977
2017-03-10,213377.58423624968,10734.480966129977
2017-03-13,215708.3896070482,10734.480966129977
2017-03-14,217639.89686479687,10734.480966129977
2017-03-15,219103.87691433547,10734.480966129977
2017-03-16,221866.87692863695,10734.480966129977
2017-03-17,222305.95590278538,10734.480966129977
2017-03-20,224074.1768565685,10734.480966129977
2017-03-21,217878.74331199264,10734.480966129977
2017-03-22,220665.98501488316,10734.480966129977
2017-03-23,219392.68466757878,10734.480966129977
2017-03-24,222286.74520253585,10734.480966129977
2017-03-27,225255.66608231494,10734.480966129977
2017-03-28,226463.2092297449,10734.480966129977
2017-03-29,228265.76376773728,10734.480966129977
2017-03-30,228871.7522613301,10734.480966129977
2017-03-31,229064.46041200342,10734.480966129977
2017-04-03,232239.17852172517,10734.480966129977
2017-04-04,229390.90868305392,10734.480966129977
2017-04-05,227376.9203420529,10734.480966129977
2017-04-06,229635.00853205903,10734.480966129977
2017-04-07,229052.28982344654,11452.614491172371
2017-04-10,227559.69422769756,11452.614491172371
2017-04-11,227918.0036103027,11452.614491172371
2017-04-12,227024.6827797428,11452.614491172371
2017-04-13,226159.81566692042,11452.614491172371
2017-04-17,230493.019098486,11452.614491172371
2017-04-18,230054.63111736,11452.614491172371
2017-04-19,231729.94871386397,11452.614491172371
2017-04-20,233646.2900220547,11452.614491172371
2017-04-21,231405.56175939468,11452.614491172371
2017-04-24,236136.84337903783,11452.614491172371
2017-04-25,239714.11295045703,11452.614491172371
2017-04-26,239825.53633504093,11452.614491172371
2017-04-27,244174.3532275837,11452.614491172371
2017-04-28,244758.642270489,11452.614491172371
2017-05-01,248061.88429203385,11452.614491172371
2017-05-02,245826.1834356088,11452.614491172371
2017-05-03,235913.03691072777,11452.614491172371
2017-05-04,236337.5738216446,11452.614491172371
2017-05-05,234966.1120191,11452.614491172371
2017-05-08,235154.61461051123,11757.730730525596
2017-05-09,237418.2826324681,11757.730730525596
2017-05-10,238250.1902139471,11757.730730525596
2017-05-11,237383.65544522274,11757.730730525596
2017-05-12,238624.36141069792,11757.730730525596
2017-05-15,236166.12552485985,11757.730730525596
2017-05-16,236996.6603017121,11757.730730525596
2017-05-17,229205.8357596498,11757.730730525596
2017-05-18,231574.72823449576,11757.730730525596
2017-05-19,232517.84168726436,11757.730730525596
2017-05-22,234018.31426608487,11757.730730525596
2017-05-23,234667.35093877823,11757.730730525596
2017-05-24,237889.7948584048,11757.730730525596
2017-05-25,238236.66215871228,11757.730730525596
2017-05-26,239897.92879657008,11757.730730525596
2017-05-30,239548.98977626528,11757.730730525596
2017-05-31,242975.94330568204,11757.730730525596
