date,value,cash
2015-04-02,97439.86990138335,30851.929425274127
2015-04-06,97227.98076764906,30851.929425274127
2015-04-07,97192.38157276071,14578.857235914122
2015-04-08,97495.93233447331,14578.857235914122
2015-04-09,98240.3942957399,14578.857235914122
2015-04-10,98938.09702642208,14578.857235914122
2015-04-13,98877.53925337407,14578.857235914122
2015-04-14,97516.2759401039,14578.857235914122
2015-04-15,98162.38236119477,14578.857235914122
2015-04-16,99719.88157175889,14578.857235914122
2015-04-17,96396.79177485399,14578.857235914122
2015-04-20,95340.28635383442,39974.86621785039
2015-04-21,95302.49928277532,39974.86621785039
2015-04-22,95617.42790823436,39974.86621785039
2015-04-23,95504.0474421336,39974.86621785039
2015-04-24,95264.70365486134,39974.86621785039
2015-04-27,95478.86461828239,39974.86621785039
2015-04-28,95617.42790823436,39974.86621785039
2015-04-29,95403.27336245446,39974.86621785039
2015-04-30,95478.86461828239,39974.86621785039
2015-05-01,96171.71529546165,39974.86621785039
2015-05-04,95995.35209916829,39974.86621785039
2015-05-05,95264.70365486134,39974.86621785039
2015-05-06,95352.88632261488,39974.86621785039
2015-05-07,95428.90882128675,23857.227205321688
2015-05-08,95691.35783664336,23857.227205321688
2015-05-11,96731.18185938298,23857.227205321688
2015-05-12,97039.68020170773,23857.227205321688
2015-05-13,97245.34576325754,23857.227205321688
2015-05-14,95897.0233981932,23857.227205321688
2015-05-15,95753.82970911381,23857.227205321688
2015-05-18,96062.32805143856,23857.227205321688
2015-05-19,95342.49858601416,23857.227205321688
2015-05-20,95753.82970911381,23857.227205321688
2015-05-21,95382.85949431863,23857.227205321688
2015-05-22,96031.54746859956,23857.227205321688
2015-05-26,94866.76882842531,23857.227205321688
2015-05-27,94527.6420062127,23857.227205321688
2015-05-28,95659.08393099082,23857.227205321688
2015-05-29,95144.78185765252,23857.227205321688
2015-06-01,94836.28351532778,23857.227205321688
2015-06-02,93678.67925757676,23857.227205321688
2015-06-03,93473.01369602693,23857.227205321688
2015-06-04,94639.07635652447,23857.227205321688
2015-06-05,94639.07635652447,23857.227205321688
2015-06-08,94433.41079497464,13692.844565271338
2015-06-09,94654.53061708581,13692.844565271338
2015-06-10,94371.46644306554,13692.844565271338
2015-06-11,94205.56735963936,13692.844565271338
2015-06-12,94048.4398151477,13692.844565271338
2015-06-15,93546.41233051875,13692.844565271338
2015-06-16,93168.88561437765,13692.844565271338
2015-06-17,93301.50421847052,13692.844565271338
2015-06-18,93197.09417205439,13692.844565271338
2015-06-19,93280.57535413919,13692.844565271338
2015-06-22,94887.78047182244,13692.844565271338
2015-06-23,94483.6393983292,13692.844565271338
2015-06-24,93957.2947535946,13692.844565271338
2015-06-25,92777.21097273497,13692.844565271338
2015-06-26,92936.14294255816,13692.844565271338
2015-06-29,91522.90699528373,13692.844565271338
2015-06-30,91059.8040099863,37219.11896633404
2015-07-01,90596.01578183044,37219.11896633404
2015-07-02,90882.47653209421,37219.11896633404
2015-07-06,90002.63294552782,37219.11896633404
2015-07-07,90814.27617833589,13168.070045858709
2015-07-08,89640.48295951686,13168.070045858709
2015-07-09,88955.09191680558,13168.070045858709
2015-07-10,89152.0765462748,13168.070045858709
2015-07-13,89322.09791526482,13168.070045858709
2015-07-14,90449.70941997996,13168.070045858709
2015-07-15,89152.0765462748,13168.070045858709
2015-07-16,88612.98456930555,13168.070045858709
2015-07-17,87465.34146704951,35335.00971459516
2015-07-20,86981.44378287232,35335.00971459516
2015-07-21,87099.14713624661,35335.00971459516
2015-07-22,86285.05729690952,35335.00971459516
2015-07-23,86598.93573066384,35335.00971459516
2015-07-24,86298.13521188809,35335.00971459516
2015-07-27,86154.26967285521,35335.00971459516
2015-07-28,86508.39786003239,35335.00971459516
2015-07-29,86822.28264948814,35335.00971459516
2015-07-30,86887.67434294816,35335.00971459516
2015-07-31,86796.12470096385,35335.00971459516
2015-08-03,86996.85075215908,35335.00971459516
2015-08-04,87101.47830912196,35335.00971459516
2015-08-05,87376.12723507485,35335.00971459516
2015-08-06,87206.10798465196,35335.00971459516
2015-08-07,90514.93275828948,29417.35314644409
2015-08-10,93703.183015523,29417.35314644409
2015-08-11,91038.38896992311,49183.647084312615
2015-08-12,92439.01830273059,49183.647084312615
2015-08-13,91618.83253010885,49183.647084312615
2015-08-14,91442.1735345466,49183.647084312615
2015-08-17,92073.08366823135,49183.647084312615
2015-08-18,91681.92532162524,49183.647084312615
2015-08-19,92174.02912548417,49183.647084312615
2015-08-20,92956.36496798166,49183.647084312615
2015-08-21,92439.01830273059,49183.647084312615
2015-08-24,90861.73407777914,49183.647084312615
2015-08-25,89953.22085908541,69587.36098847027
2015-08-26,89953.22085908541,69587.36098847027
2015-08-27,88173.68346038516,69587.36098847027
2015-08-28,88173.68346038516,69587.36098847027
2015-08-31,88173.68346038516,69587.36098847027
2015-09-01,88173.68346038516,69587.36098847027
2015-09-02,88173.68346038516,69587.36098847027
2015-09-03,88173.68346038516,69587.36098847027
2015-09-04,88173.68346038516,69587.36098847027
2015-09-08,88571.54194098598,52700.06745488667
2015-09-09,87628.7413474461,52700.06745488667
2015-09-10,87762.5272635647,52700.06745488667
2015-09-11,87681.07680350707,52700.06745488667
2015-09-14,87759.40934580656,52700.06745488667
2015-09-15,88238.50657105632,52700.06745488667
2015-09-16,89975.62291934472,52700.06745488667
2015-09-17,89817.53759743349,52700.06745488667
2015-09-18,87747.7412403962,52700.06745488667
2015-09-21,87242.82903795879,64806.69013688094
2015-09-22,86492.99237534752,75019.39765887275
2015-09-23,86229.23334038618,75019.39765887275
2015-09-24,86339.1309668395,75019.39765887275
2015-09-25,86558.93308801393,75019.39765887275
2015-09-28,85833.59059066942,75019.39765887275
2015-09-29,85987.45352545916,75019.39765887275
2015-09-30,86302.49715278695,75019.39765887275
2015-10-01,86236.559492684,75019.39765887275
2015-10-02,87225.66178813069,75019.39765887275
2015-10-05,88244.07174533211,75019.39765887275
2015-10-06,89064.65880139342,75019.39765887275
2015-10-07,89064.65880139342,52993.471986829085
2015-10-08,91118.9596824698,52993.471986829085
2015-10-09,90778.96036082436,52993.471986829085
2015-10-12,89919.93310886587,52993.471986829085
2015-10-13,90027.52445437311,52993.471986829085
2015-10-14,90396.01373245144,52993.471986829085
2015-10-15,90206.81738975346,52993.471986829085
2015-10-16,89858.86994472807,52993.471986829085
2015-10-19,89828.78364880245,64760.50594737414
2015-10-20,89893.427290625,64760.50594737414
2015-10-21,90410.57642520535,64760.50594737414
2015-10-22,90669.15253372151,64760.50594737414
2015-10-23,91121.65802647932,64760.50594737414
2015-10-26,90733.79617554406,64760.50594737414
2015-10-27,90733.79617554406,64760.50594737414
2015-10-28,90927.7271010117,64760.50594737414
2015-10-29,90604.50889189896,64760.50594737414
2015-10-30,90539.86370885043,64760.50594737414
2015-11-02,90992.37074283423,64760.50594737414
2015-11-03,91574.16351923713,64760.50594737414
2015-11-04,91057.01438465678,64760.50594737414
2015-11-05,91044.22287891999,64760.50594737414
2015-11-06,90721.00466980727,64760.50594737414
2015-11-09,90462.42856129109,41612.7171381939
2015-11-10,90830.53054039644,41612.7171381939
2015-11-11,89518.448901184,41612.7171381939
2015-11-12,88446.14792826827,55690.612935197285
2015-11-13,88654.24020963276,55690.612935197285
2015-11-16,88775.62696031941,55690.612935197285
2015-11-17,88775.62696031941,55690.612935197285
2015-11-18,89087.76620925136,55690.612935197285
2015-11-19,89122.44742926021,55690.612935197285
2015-11-20,88844.99105410758,55690.612935197285
2015-11-23,89174.47008615872,55690.612935197285
2015-11-24,88134.00867933633,55690.612935197285
2015-11-25,87787.18821039553,55690.612935197285
2015-11-27,88376.78218070966,55690.612935197285
2015-11-30,88134.00867933633,55690.612935197285
2015-12-01,88168.68989934519,55690.612935197285
2015-12-02,87717.82411660737,55690.612935197285
2015-12-03,87076.20418185383,70395.81404845076
2015-12-04,87076.20418185383,70395.81404845076
2015-12-07,87076.20418185383,20462.907982735647
2015-12-08,86084.58062622663,20462.907982735647
2015-12-09,85608.10434196705,20462.907982735647
2015-12-10,87068.58669204825,20462.907982735647
2015-12-11,85196.63745979914,20462.907982735647
2015-12-14,83818.32066823308,40302.55666875563
2015-12-15,84736.75254724115,40302.55666875563
2015-12-16,86168.4244065668,40302.55666875563
2015-12-17,86357.51241361052,40302.55666875563
2015-12-18,86438.55233902714,40302.55666875563
2015-12-21,86939.21184244554,40302.55666875563
2015-12-22,87600.09626589247,40302.55666875563
2015-12-23,88410.47748714258,40302.55666875563
2015-12-24,87897.23750682501,40302.55666875563
2015-12-28,88005.28816458296,40302.55666875563
2015-12-29,88734.62946041646,40302.55666875563
2015-12-30,87492.0456081345,40302.55666875563
2015-12-31,87416.71548555674,40302.55666875563
2016-01-04,86795.4248474812,40302.55666875563
2016-01-05,84962.08382747063,63263.34333943405
2016-01-06,84962.08382747063,63263.34333943405
2016-01-07,84962.08382747063,27612.67724392795
2016-01-08,85492.46018080885,27612.67724392795
2016-01-11,85709.63849911232,27612.67724392795
2016-01-12,85511.24006496483,27612.67724392795
2016-01-13,79243.07447725572,60378.13786436662
2016-01-14,78907.69814620003,60378.13786436662
2016-01-15,77398.50265744873,77398.50265744873
2016-01-19,77398.50265744873,77398.50265744873
2016-01-20,77398.50265744873,77398.50265744873
2016-01-21,77398.50265744873,77398.50265744873
2016-01-22,77398.50265744873,77398.50265744873
2016-01-25,77398.50265744873,77398.50265744873
2016-01-26,77398.50265744873,77398.50265744873
2016-01-27,77398.50265744873,77398.50265744873
2016-01-28,77398.50265744873,77398.50265744873
2016-01-29,77398.50265744873,77398.50265744873
2016-02-01,77398.50265744873,77398.50265744873
2016-02-02,77398.50265744873,77398.50265744873
2016-02-03,77398.50265744873,77398.50265744873
2016-02-04,77398.50265744873,77398.50265744873
2016-02-05,77398.50265744873,77398.50265744873
2016-02-08,77398.50265744873,46052.109081182
2016-02-09,77034.64648532968,46052.109081182
2016-02-10,78134.74540313992,46052.109081182
2016-02-11,77103.12313850452,54211.2661970711
2016-02-12,77271.65047717153,54211.2661970711
2016-02-16,78713.50821685465,54211.2661970711
2016-02-17,79350.1734173627,54211.2661970711
2016-02-18,79565.51571405257,54211.2661970711
2016-02-19,79181.6460786957,54211.2661970711
2016-02-22,79780.85801074243,54211.2661970711
2016-02-23,79502.96140730559,54211.2661970711
2016-02-24,80467.3235017153,54211.2661970711
2016-02-25,79905.55702587159,54211.2661970711
2016-02-26,79540.41467576692,54211.2661970711
2016-02-29,79868.10636149636,54211.2661970711
2016-03-01,80392.42217296484,54211.2661970711
2016-03-02,80935.4574574272,54211.2661970711
2016-03-03,81834.28121469103,54211.2661970711
2016-03-04,82826.72577369917,54211.2661970711
2016-03-07,82742.46145334415,38061.5322685383
2016-03-08,78852.90526248487,38061.5322685383
2016-03-09,79414.19200656441,38061.5322685383
2016-03-10,78565.86624024028,38061.5322685383
2016-03-11,81872.86239786015,38061.5322685383
2016-03-14,81895.549280214,38061.5322685383
2016-03-15,80718.12816791037,38061.5322685383
2016-03-16,82096.09759107012,38061.5322685383
2016-03-17,83608.32394032128,38061.5322685383
2016-03-18,83627.81297809901,38061.5322685383
2016-03-21,84043.90166726332,38061.5322685383
2016-03-22,83996.15471825714,38061.5322685383
2016-03-23,81581.62584869383,38061.5322685383
2016-03-24,82467.85845322613,38061.5322685383
2016-03-28,81991.73281452646,38061.5322685383
2016-03-29,82612.83317753204,38061.5322685383
2016-03-30,82926.60362377802,38061.5322685383
2016-03-31,84347.23298565098,38061.5322685383
2016-04-01,83936.59178221066,38061.5322685383
2016-04-04,83655.92943139274,38061.5322685383
2016-04-05,84193.97309041476,38061.5322685383
2016-04-06,86141.97819182077,38061.5322685383
2016-04-07,85689.73340400345,20137.08734994083
2016-04-08,85506.78078587464,20137.08734994083
2016-04-11,85092.71247952535,20137.08734994083
2016-04-12,87401.16894106328,20137.08734994083
2016-04-13,89073.98609622591,20137.08734994083
2016-04-14,89432.91433714495,20137.08734994083
2016-04-15,88957.73585919425,20137.08734994083
2016-04-18,90988.55291737911,20137.08734994083
2016-04-19,91333.02923889947,20137.08734994083
2016-04-20,91549.29391295338,20137.08734994083
2016-04-21,91691.55528734581,20137.08734994083
2016-04-22,93208.0887604982,20137.08734994083
2016-04-25,90285.38597335615,20137.08734994083
2016-04-26,91079.11056792509,20137.08734994083
2016-04-27,91720.79094013941,20137.08734994083
2016-04-28,90506.62342470806,20137.08734994083
2016-04-29,90090.02896436532,20137.08734994083
2016-05-02,89327.93892604591,20137.08734994083
2016-05-03,86187.37131591598,39275.445795536696
2016-05-04,83714.8989126852,39275.445795536696
2016-05-05,83510.41676988718,39275.445795536696
2016-05-06,83344.5433727758,39275.445795536696
2016-05-09,82760.85618581128,12000.324146942618
2016-05-10,83991.92637853735,12000.324146942618
2016-05-11,84962.28135538023,12000.324146942618
2016-05-12,84023.35277274129,12000.324146942618
2016-05-13,85348.07409749032,12000.324146942618
2016-05-16,87596.46304752363,12000.324146942618
2016-05-17,87525.78636629025,12000.324146942618
2016-05-18,86419.12789898102,12000.324146942618
2016-05-19,86155.73204274532,12000.324146942618
2016-05-20,87930.9136848746,12000.324146942618
2016-05-23,88729.40713031731,12000.324146942618
2016-05-24,89226.08320663706,12000.324146942618
2016-05-25,90355.39094282109,12000.324146942618
2016-05-26,91746.94841605767,12000.324146942618
2016-05-27,93422.79986031484,12000.324146942618
2016-05-31,94188.53959905947,12000.324146942618
2016-06-01,94159.25887820807,12000.324146942618
2016-06-02,92761.80240667684,12000.324146942618
2016-06-03,91964.47474538366,12000.324146942618
2016-06-06,95959.3548851818,12000.324146942618
2016-06-07,96091.84552361217,14413.776828541828
2016-06-08,96036.69267127584,14413.776828541828
2016-06-09,95682.66899718244,14413.776828541828
2016-06-10,93567.91471082017,14413.776828541828
2016-06-13,93916.27397389627,14413.776828541828
2016-06-14,102632.81652909753,14413.776828541828
2016-06-15,102896.16663807293,14413.776828541828
2016-06-16,110162.05760484752,14413.776828541828
2016-06-17,109133.17481145196,14413.776828541828
2016-06-20,109383.78579903535,14413.776828541828
2016-06-21,106881.78798393802,14413.776828541828
2016-06-22,108164.36983596759,14413.776828541828
2016-06-23,114504.10073868894,14413.776828541828
2016-06-24,112834.08204937352,14413.776828541828
2016-06-27,107527.75065049155,40027.18048883561
2016-06-28,109588.7063206085,40027.18048883561
2016-06-29,110371.67247189126,40027.18048883561
2016-06-30,114233.64818557145,40027.18048883561
2016-07-01,114256.11217231254,40027.18048883561
2016-07-05,112950.46200995185,40027.18048883561
2016-07-06,115142.10754942459,40027.18048883561
2016-07-07,115148.31092040623,28787.077730101573
2016-07-08,116910.017147045,28787.077730101573
2016-07-11,117654.96727353297,28787.077730101573
2016-07-12,121192.18234089809,28787.077730101573
2016-07-13,120241.29970012528,28787.077730101573
2016-07-14,119494.5056792856,28787.077730101573
2016-07-15,119521.17434871681,28787.077730101573
2016-07-18,118634.6474377741,28787.077730101573
2016-07-19,118336.78841974247,28787.077730101573
2016-07-20,118553.73786389692,28787.077730101573
2016-07-21,116968.22258792179,28787.077730101573
2016-07-22,117715.63223382394,28787.077730101573
2016-07-25,117855.98074898944,28787.077730101573
2016-07-26,126641.95155847842,28787.077730101573
2016-07-27,127956.2817169755,28787.077730101573
2016-07-28,130431.5206337257,28787.077730101573
2016-07-29,130416.81591515268,28787.077730101573
2016-08-01,137765.46139533454,28787.077730101573
2016-08-02,139572.79421747848,28787.077730101573
2016-08-03,144378.94388987118,28787.077730101573
2016-08-04,146773.1493971019,28787.077730101573
2016-08-05,146425.36110034824,28787.077730101573
2016-08-08,146505.6498180406,21975.847472706097
2016-08-09,144471.99579433008,21975.847472706097
2016-08-10,143073.16624337801,21975.847472706097
2016-08-11,145570.64011124155,21975.847472706097
2016-08-12,145921.44114512444,21975.847472706097
2016-08-15,148588.95804437023,21975.847472706097
2016-08-16,148016.81854740705,21975.847472706097
2016-08-17,148364.46131882427,21975.847472706097
2016-08-18,149343.5937481362,21975.847472706097
2016-08-19,149072.57229206103,21975.847472706097
2016-08-22,149606.5006413074,21975.847472706097
2016-08-23,152229.8336893136,21975.847472706097
2016-08-24,149769.89477797964,21975.847472706097
2016-08-25,151051.9074952649,21975.847472706097
2016-08-26,150864.43392003071,21975.847472706097
2016-08-29,153357.36433684698,21975.847472706097
2016-08-30,155122.9363837496,21975.847472706097
2016-08-31,154745.2703714344,21975.847472706097
2016-09-01,153772.5781438829,21975.847472706097
2016-09-02,156286.53905555222,21975.847472706097
2016-09-06,158481.76114770884,21975.847472706097
2016-09-07,159612.11051789342,7980.605525894673
2016-09-08,153845.7274797563,7980.605525894673
2016-09-09,147818.96884632774,51578.35766800153
2016-09-12,149665.2098885458,51578.35766800153
2016-09-13,148652.55986342832,51578.35766800153
2016-09-14,149540.92670972587,51578.35766800153
2016-09-15,153163.91044750283,51578.35766800153
2016-09-16,153583.2739468027,51578.35766800153
2016-09-19,155218.8310021674,51578.35766800153
2016-09-20,154610.15352856222,51578.35766800153
2016-09-21,157192.7378803927,51578.35766800153
2016-09-22,157597.34318678084,51578.35766800153
2016-09-23,156945.54788393492,51578.35766800153
2016-09-26,156015.0460857136,51578.35766800153
2016-09-27,158100.51838004187,51578.35766800153
2016-09-28,158570.15867502516,51578.35766800153
2016-09-29,158753.69049261115,51578.35766800153
2016-09-30,159320.74381283752,51578.35766800153
2016-10-03,159035.04791795183,51578.35766800153
2016-10-04,158318.24010588657,51578.35766800153
2016-10-05,159199.47477036237,51578.35766800153
2016-10-06,158201.5472627071,51578.35766800153
2016-10-07,157149.64561933145,23572.446842899742
2016-10-10,157958.5582848247,23572.446842899742
2016-10-11,156838.98198099888,23572.446842899742
2016-10-12,156233.26115605145,23572.446842899742
2016-10-13,155831.6334090968,23572.446842899742
2016-10-14,155954.0239308648,23572.446842899742
2016-10-17,155449.3726512295,23572.446842899742
2016-10-18,156605.69333661755,23572.446842899742
2016-10-19,157315.1138701199,23572.446842899742
2016-10-20,157095.58559858715,23572.446842899742
2016-10-21,157130.69243756024,23572.446842899742
2016-10-24,157561.52672085812,23572.446842899742
2016-10-25,157228.14936338467,23572.446842899742
2016-10-26,157045.71563058632,23572.446842899742
2016-10-27,157101.8223731044,23572.446842899742
2016-10-28,155313.51187729454,23572.446842899742
2016-10-31,155378.4718274544,23572.446842899742
2016-11-01,155117.62270081966,23572.446842899742
2016-11-02,154903.02324562654,23572.446842899742
2016-11-03,154163.4345362398,23572.446842899742
2016-11-04,154580.80213308017,23572.446842899742
2016-11-07,157573.0007906463,7878.650039532324
2016-11-08,156772.5670083159,7878.650039532324
2016-11-09,155081.03448474512,7878.650039532324
2016-11-10,158419.20315498032,7878.650039532324
2016-11-11,161202.9875689157,7878.650039532324
2016-11-14,166293.0271222341,7878.650039532324
2016-11-15,166613.33227747038,7878.650039532324
2016-11-16,166801.56578688967,7878.650039532324
2016-11-17,167371.83094706514,7878.650039532324
2016-11-18,168049.75136376647,7878.650039532324
2016-11-21,169535.23169636427,7878.650039532324
2016-11-22,166365.12118372167,7878.650039532324
2016-11-23,168494.12735269207,7878.650039532324
2016-11-25,168976.14269621595,7878.650039532324
2016-11-28,165884.28759273136,7878.650039532324
2016-11-29,163234.96831475274,7878.650039532324
2016-11-30,161192.27061427644,7878.650039532324
2016-12-01,160437.0621086834,58046.05850205669
2016-12-02,160130.49094043078,58046.05850205669
2016-12-05,159639.97582710118,58046.05850205669
2016-12-06,155739.34400861486,58046.05850205669
2016-12-07,155959.81236605303,36650.55590602246
2016-12-08,158539.49310661457,36650.55590602246
2016-12-09,154890.37475649378,36650.55590602246
2016-12-12,155371.9143119641,36650.55590602246
2016-12-13,154737.24907678438,36650.55590602246
2016-12-14,156987.59740626797,36650.55590602246
2016-12-15,159222.60003022093,36650.55590602246
2016-12-16,159101.7388447941,36650.55590602246
2016-12-19,160818.4892145798,36650.55590602246
2016-12-20,164628.958146812,36650.55590602246
2016-12-21,164738.65391381248,36650.55590602246
2016-12-22,165814.91484290434,36650.55590602246
2016-12-23,166848.61296950618,36650.55590602246
2016-12-27,172041.17145114823,36650.55590602246
2016-12-28,166502.1155647931,36650.55590602246
2016-12-29,167580.4569411658,36650.55590602246
2016-12-30,164578.51173708966,36650.55590602246
2017-01-03,162974.27020292275,79323.46237954905
2017-01-04,162974.27020292275,79323.46237954905
2017-01-05,162183.86499195968,79323.46237954905
2017-01-06,162516.66593321777,79323.46237954905
2017-01-09,163223.86892521626,23667.46099415639
2017-01-10,163676.82487615466,23667.46099415639
2017-01-11,162716.99338736926,23667.46099415639
2017-01-12,161950.5485245506,23667.46099415639
2017-01-13,162337.9962762175,23667.46099415639
2017-01-17,160816.49782106013,23667.46099415639
2017-01-18,161964.88928670052,23667.46099415639
2017-01-19,162737.61230515392,23667.46099415639
2017-01-20,162465.7776561465,23667.46099415639
2017-01-23,162294.85813454218,23667.46099415639
2017-01-24,163926.01410302657,23667.46099415639
2017-01-25,164311.0606645122,23667.46099415639
2017-01-26,164375.26724669413,23667.46099415639
2017-01-27,165150.20373332614,23667.46099415639
2017-01-30,163566.57088575064,23667.46099415639
2017-01-31,164295.18487785704,23667.46099415639
2017-02-01,166177.96830275297,23667.46099415639
2017-02-02,167008.59059627505,23667.46099415639
2017-02-03,168240.87277777918,23667.46099415639
2017-02-06,169593.84577180876,23667.46099415639
2017-02-07,170692.33734817326,8534.61686740868
2017-02-08,172067.1586239863,8534.61686740868
2017-02-09,172718.89893252807,8534.61686740868
2017-02-10,171176.15650052545,8534.61686740868
2017-02-13,168059.2619214813,8534.61686740868
2017-02-14,169402.59632987413,8534.61686740868
2017-02-15,169845.69882564447,8534.61686740868
2017-02-16,168391.5306808506,8534.61686740868
2017-02-17,169016.19537132292,8534.61686740868
2017-02-21,170494.4570582179,8534.61686740868
2017-02-22,171232.98093593383,8534.61686740868
2017-02-23,165985.59952077272,54711.76022255993
2017-02-24,167381.20092216143,54711.76022255993
2017-02-27,166562.6240058011,54711.76022255993
2017-02-28,164238.92000447266,54711.76022255993
2017-03-01,164186.1072907726,54711.76022255993
2017-03-02,165057.49692083296,54711.76022255993
2017-03-03,164159.70093392258,54711.76022255993
2017-03-06,162733.7878830069,54711.76022255993
2017-03-07,162301.32221216254,23533.69172076357
2017-03-08,159746.13479452004,23533.69172076357
2017-03-09,160137.47642932285,23533.69172076357
2017-03-10,161044.81525767443,23533.69172076357
2017-03-13,163386.3846952918,23533.69172076357
2017-03-14,163235.9746482415,23533.69172076357
2017-03-15,165526.2217149757,23533.69172076357
2017-03-16,167669.47190603748,23533.69172076357
2017-03-17,167647.38674755156,23533.69172076357
2017-03-20,169252.6048933218,23533.69172076357
2017-03-21,164864.47278181123,23533.69172076357
2017-03-22,166347.0353832483,23533.69172076357
2017-03-23,164922.25191972533,23533.69172076357
2017-03-24,166650.5792973452,23533.69172076357
2017-03-27,168758.91536290268,23533.69172076357
2017-03-28,168425.43077173072,23533.69172076357
2017-03-29,171061.05577615203,23533.69172076357
2017-03-30,171016.7427766127,23533.69172076357
2017-03-31,171152.82016762102,23533.69172076357
2017-04-03,170589.76437549267,23533.69172076357
2017-04-04,166560.78305935115,23533.69172076357
2017-04-05,166419.03428005677,23533.69172076357
2017-04-06,168382.2923915766,23533.69172076357
2017-04-07,166557.55303877918,8327.877651938965
2017-04-10,165006.60983283905,8327.877651938965
2017-04-11,164451.03016604594,8327.877651938965
2017-04-12,164086.4530172392,8327.877651938965
2017-04-13,163823.5301311866,8327.877651938965
2017-04-17,163936.72857896844,8327.877651938965
2017-04-18,163933.9861036527,8327.877651938965
2017-04-19,164303.2418524074,8327.877651938965
2017-04-20,165362.55521962364,8327.877651938965
2017-04-21,164401.53738689236,8327.877651938965
2017-04-24,165480.87062996172,8327.877651938965
2017-04-25,165915.2256898922,8327.877651938965
2017-04-26,167600.3391157253,8327.877651938965
2017-04-27,172812.84099444892,8327.877651938965
2017-04-28,172157.66403012897,8327.877651938965
2017-05-01,171618.17550583297,8327.877651938965
2017-05-02,171509.2841618528,8327.877651938965
2017-05-03,169797.35522139198,8327.877651938965
2017-05-04,168400.64814046377,8327.877651938965
2017-05-05,168803.40241189918,8327.877651938965
2017-05-08,169465.75301749643,8473.287650874801
2017-05-09,170454.13229205427,8473.287650874801
2017-05-10,170866.92472935456,8473.287650874801
2017-05-11,168900.2277913332,8473.287650874801
2017-05-12,168548.03555206943,8473.287650874801
2017-05-15,168520.53061239206,8473.287650874801
2017-05-16,165526.90821146162,8473.287650874801
2017-05-17,164151.15285500267,8473.287650874801
2017-05-18,163002.3751362895,8473.287650874801
2017-05-19,166268.66273188716,8473.287650874801
2017-05-22,165322.30418383415,8473.287650874801
2017-05-23,166752.3197794811,8473.287650874801
2017-05-24,168811.62585278487,8473.287650874801
2017-05-25,166403.17481353285,8473.287650874801
2017-05-26,166037.05388932762,8473.287650874801
2017-05-30,163057.7699639498,8473.287650874801
2017-05-31,161722.59480334746,8473.287650874801
2017-06-01,163654.81497811683,8473.287650874801
2017-06-02,165587.11190093087,8473.287650874801
