date,value,cash,equity_exposure,drawdown
2015-03-13,100406.44556830241,0.0,1.0,-5.76482163537726
2015-03-16,102019.23385397253,0.0,1.0,-4.251159928658332
2015-03-17,102548.63949893003,0.0,1.0,-3.754293068194968
2015-03-18,103252.13006082481,0.0,1.0,-3.0940410474929045
2015-03-19,102583.89032602159,0.0,1.0,-3.7212088577175275
2015-03-20,102915.60418312524,0.0,1.0,-3.4098830826315547
2015-03-23,102908.30749363065,0.0,1.0,-3.4167312967287846
2015-03-24,102789.30965966111,0.0,1.0,-3.5284151836112736
2015-03-25,100294.97317091734,0.0,1.0,-5.869442620522771
2015-03-26,99780.172225888,0.0,1.0,-6.352602427669956
2015-03-27,99296.5280395192,0.0,1.0,-6.806520459620145
2015-03-30,101326.35401622608,0.0,1.0,-4.9014533906539715
2015-03-31,100591.93274667102,0.0,1.0,-5.59073502929353
2015-04-01,99621.3123322788,0.0,1.0,-6.501698338042211
2015-04-02,100304.85197830088,0.0,1.0,-5.860170992884235
2015-04-06,102009.40398648963,0.0,1.0,-4.260385624382432
2015-04-07,101426.52812445455,0.0,1.0,-4.807436269512029
2015-04-08,102911.58633752816,0.0,1.0,-3.4136539799513317
2015-04-09,103286.78604420074,0.0,1.0,-3.0615151199356943
2015-04-10,102898.98495576036,-3.637978807091713e-12,1.0,-2.843415748518076
2015-04-13,102746.25766974103,-3.637978807091713e-12,1.0,-3.56882107514651
2015-04-14,102335.39099772833,-3.637978807091713e-12,1.0,-3.954434706841666
2015-04-15,104349.75396863796,-3.637978807091713e-12,1.0,-2.0638802431281715
2015-04-16,104299.24329259565,-3.637978807091713e-12,1.0,-2.1112863886123936
2015-04-17,103061.32066559744,-3.637978807091713e-12,1.0,-3.273122751771202
2015-04-20,104123.70810712349,-3.637978807091713e-12,1.0,-2.2760326797355486
2015-04-21,104211.37321282351,-3.637978807091713e-12,1.0,-2.1937557220637833
2015-04-22,105895.89672200572,-3.637978807091713e-12,1.0,-0.6127678437586948
2015-04-23,106027.18255873371,-3.637978807091713e-12,1.0,-0.48955120989832834
2015-04-24,105795.35088891083,-3.637978807091713e-12,1.0,-0.7071338424940158
2015-04-27,107057.43524355501,-3.637978807091713e-12,1.0,0.0
2015-04-28,107137.99414893857,-3.637978807091713e-12,1.0,0.0
2015-04-29,107381.08051167408,-3.637978807091713e-12,1.0,0.0
2015-04-30,105638.0637697123,-3.637978807091713e-12,1.0,-1.6232065589731934
2015-05-01,105305.55487940012,-3.637978807091713e-12,1.0,-1.9328597015265787
2015-05-04,105802.50090298214,-3.637978807091713e-12,1.0,-1.4700723825556272
2015-05-05,105168.5782762097,-3.637978807091713e-12,1.0,-2.060420909271678
2015-05-06,104239.69326852789,-3.637978807091713e-12,1.0,-2.925456913058975
2015-05-07,105191.14219803296,-3.637978807091713e-12,1.0,-2.0394079694542073
2015-05-08,106885.28332629464,-3.637978807091713e-12,1.0,-0.4617174487507071
2015-05-11,106282.66396759127,-3.637978807091713e-12,1.0,-1.0229144080584955
2015-05-12,106455.15370741821,-3.637978807091713e-12,1.0,-0.862281139139036
2015-05-13,106277.11625792952,-3.637978807091713e-12,1.0,-1.0280807833969807
2015-05-14,107149.91851478333,-3.637978807091713e-12,1.0,-0.2152725561982178
2015-05-15,107299.37576477094,-3.637978807091713e-12,1.0,-0.07608858703396633
2015-05-18,107366.00066353462,-3.637978807091713e-12,1.0,-0.014043300800852039
2015-05-19,106926.78588404754,-3.637978807091713e-12,1.0,-0.4230676628152886
2015-05-20,106942.28077609271,-3.637978807091713e-12,1.0,-0.40863784708672835
2015-05-21,107456.20249756827,-3.637978807091713e-12,1.0,0.0
2015-05-22,106949.8956961227,-3.637978807091713e-12,1.0,-0.4711750365987819
2015-05-26,105293.98047179492,-3.637978807091713e-12,1.0,-2.012189129633804
2015-05-27,106402.29422671584,-3.637978807091713e-12,1.0,-0.9807793746259427
2015-05-28,106346.84923268677,-3.637978807091713e-12,1.0,-1.0323771351463926
2015-05-29,105744.01847423133,-3.637978807091713e-12,1.0,-1.5933784961139779
2015-06-01,105681.22246075928,-3.637978807091713e-12,1.0,-1.651817201384127
2015-06-02,106434.71117512953,-3.637978807091713e-12,1.0,-0.9506117829372002
2015-06-03,106165.64490162495,-3.637978807091713e-12,1.0,-1.2010080069342894
2015-06-04,105150.00500039998,-3.637978807091713e-12,1.0,-2.1461743887892215
2015-06-05,105852.03152690029,-3.637978807091713e-12,1.0,-1.492860284825611
2015-06-08,106358.84158338998,-3.637978807091713e-12,1.0,-1.0212169131913327
2015-06-09,106449.73239792403,-3.637978807091713e-12,1.0,-0.9366328571559348
2015-06-10,106701.23775172429,0.0,1.0,-0.10410270995113104
2015-06-11,107088.66283763807,0.0,1.0,-0.3420367102015552
2015-06-12,106062.99823444786,0.0,1.0,-1.2965321970613448
2015-06-15,105105.02368960688,0.0,1.0,-2.1880345231952503
2015-06-16,105400.53917671242,0.0,1.0,-1.9130243513885279
2015-06-17,105874.36180245597,0.0,1.0,-1.472079468980025
2015-06-18,107146.91375021475,0.0,1.0,-0.2878277290326932
2015-06-19,106043.4653875874,0.0,1.0,-1.3147096930145434
2015-06-22,106773.68984780097,0.0,1.0,-0.635154261833094
2015-06-23,107568.41738827377,0.0,1.0,0.0
2015-06-24,106825.61315927618,0.0,1.0,-0.6905411895355821
2015-06-25,106772.20117135897,0.0,1.0,-0.7401951578787375
2015-06-26,103745.25766486386,0.0,1.0,-3.5541656335892813
2015-06-29,101470.84523751897,0.0,1.0,-5.668552442066056
2015-06-30,101859.74400394174,0.0,1.0,-5.3070162441139885
2015-07-01,102537.99884203465,0.0,1.0,-4.67648280822201
2015-07-02,102580.10959047885,0.0,1.0,-4.637334934276629
2015-07-06,101813.69221779775,0.0,1.0,-5.34982786788062
2015-07-07,101947.559232192,0.0,1.0,-5.225379616577412
2015-07-08,100223.7064038701,0.0,1.0,-6.827943705718516
2015-07-09,99941.24647451742,0.0,1.0,-7.0905300077305
2015-07-10,100862.14161091612,1.0913936421275139e-11,1.0,-5.669292961472363
2015-07-13,102482.16024290337,1.0913936421275139e-11,1.0,-4.728392653590219
2015-07-14,102931.01371620574,1.0913936421275139e-11,1.0,-4.31112010817179
2015-07-15,103289.61411838101,1.0913936421275139e-11,1.0,-3.9777505087280356
2015-07-16,103927.96852798521,1.0913936421275139e-11,1.0,-3.3843101429559623
2015-07-17,104303.06851231038,1.0913936421275139e-11,1.0,-3.0356018571668164
2015-07-20,104942.50161010314,1.0913936421275139e-11,1.0,-2.4411586987398466
2015-07-21,105223.35051575185,1.0913936421275139e-11,1.0,-2.1800700702486626
2015-07-22,105006.94143496858,1.0913936421275139e-11,1.0,-2.381252802167205
2015-07-23,104665.78120388719,1.0913936421275139e-11,1.0,-2.6984093053162237
2015-07-24,102307.23500785355,1.0913936421275139e-11,1.0,-4.891010305961557
2015-07-27,100871.83247922244,1.0913936421275139e-11,1.0,-6.22541919983786
2015-07-28,101562.7606103233,1.0913936421275139e-11,1.0,-5.583104152469531
2015-07-29,103747.83744615786,1.0913936421275139e-11,1.0,-3.5517673633937754
2015-07-30,105888.64545964051,1.0913936421275139e-11,1.0,-1.5615846820261694
2015-07-31,105623.25553984208,1.0913936421275139e-11,1.0,-1.8083020050490506
2015-08-03,104400.51707613088,1.0913936421275139e-11,1.0,-2.945009686912268
2015-08-04,102921.59662610426,1.0913936421275139e-11,1.0,-4.319874620258253
2015-08-05,102923.6519284574,1.0913936421275139e-11,1.0,-4.317963927135642
2015-08-06,103620.39263652122,1.0913936421275139e-11,1.0,-3.670245270507181
2015-08-07,103421.82796356577,1.0913936421275139e-11,1.0,-3.8548391111311706
2015-08-10,105329.78907540778,-3.637978807091713e-12,1.0,-1.4909527300095968
2015-08-11,102145.65849819867,-3.637978807091713e-12,1.0,-5.041218437286635
2015-08-12,102744.26024772809,-3.637978807091713e-12,1.0,-4.484733770073639
2015-08-13,101842.22636099084,-3.637978807091713e-12,1.0,-5.323301361415353
2015-08-14,102154.87834284327,-3.637978807091713e-12,1.0,-5.032647292643576
2015-08-17,102948.2013376705,-3.637978807091713e-12,1.0,-4.295141792340737
2015-08-18,102635.84169356017,-3.637978807091713e-12,1.0,-4.585524091991806
2015-08-19,101518.01451169456,-3.637978807091713e-12,1.0,-5.62470195572364
2015-08-20,97414.07637097263,-3.637978807091713e-12,1.0,-9.43989068896358
2015-08-21,93357.03882541762,-3.637978807091713e-12,0.75,-13.211478710855658
2015-08-24,88214.9688875557,-3.637978807091713e-12,0.5,-17.991757218906354
2015-08-25,88007.33699295949,-3.637978807091713e-12,0.5,-18.184780319587247
2015-08-26,91667.49963099178,-3.637978807091713e-12,0.75,-14.782143442611789
2015-08-27,97798.5251598237,-3.637978807091713e-12,1.0,-9.082491372151681
2015-08-28,99024.8004553437,-3.637978807091713e-12,1.0,-7.942495706794155
2015-08-31,98473.70670348182,-3.637978807091713e-12,1.0,-8.454814996453951
2015-09-01,94448.18415382855,-3.637978807091713e-12,0.75,-12.197105389295684
2015-09-02,96838.58777820459,-3.637978807091713e-12,1.0,-9.97488842039881
2015-09-03,96232.93771729116,-3.637978807091713e-12,0.75,-10.537925486127218
2015-09-04,95014.10516725296,-3.637978807091713e-12,0.75,-11.67100207090095
2015-09-08,97956.84727821717,-3.637978807091713e-12,1.0,-8.935308656037147
2015-09-09,98010.7283174817,-3.637978807091713e-12,1.0,-8.885218638378861
2015-09-10,99054.71676106096,-1.0913936421275139e-11,1.0,-7.359676105065947
2015-09-11,98604.47440474073,-1.0913936421275139e-11,1.0,-8.3332479933931
2015-09-14,98464.4027606062,-1.0913936421275139e-11,1.0,-8.463464322251907
2015-09-15,100601.15959581514,-1.0913936421275139e-11,1.0,-6.4770477818874514
2015-09-16,103276.79680158822,-1.0913936421275139e-11,1.0,-3.9896660106048776
2015-09-17,103252.38016412547,-1.0913936421275139e-11,1.0,-4.012364715350732
2015-09-18,101018.12099552678,-1.0913936421275139e-11,1.0,-6.089423412360293
2015-09-21,100791.34127387352,-1.0913936421275139e-11,1.0,-6.300247116156816
2015-09-22,98395.49293694254,-1.0913936421275139e-11,1.0,-8.527525712515677
2015-09-23,97149.45760482043,-1.0913936421275139e-11,1.0,-9.685891116019269
2015-09-24,98718.25358462894,-1.0913936421275139e-11,1.0,-8.22747421457332
2015-09-25,97283.02738696447,-1.0913936421275139e-11,1.0,-9.561719183971674
2015-09-28,93645.19114748795,-1.0913936421275139e-11,0.75,-12.943600527773144
2015-09-29,93282.11115359135,-1.0913936421275139e-11,0.75,-13.28113453888166
2015-09-30,95887.82865235243,-1.0913936421275139e-11,0.75,-10.858752986724392
2015-10-01,96365.43135313872,-1.0913936421275139e-11,0.75,-10.414753983687696
2015-10-02,101366.48363372026,-1.0913936421275139e-11,1.0,-5.765571257005027
2015-10-05,105294.64532462116,-1.0913936421275139e-11,1.0,-2.113791500199644
2015-10-06,106504.63618558779,-1.0913936421275139e-11,1.0,-0.988934511182964
2015-10-07,107161.32858340899,-1.0913936421275139e-11,1.0,-0.37844640160072973
2015-10-08,110360.44365493218,-1.0913936421275139e-11,1.0,0.0
2015-10-09,109610.78585291418,-1.0913936421275139e-11,1.0,-0.6792812507731333
2015-10-12,108416.13786797784,-1.0913936421275139e-11,1.0,-1.7617777915370374
2015-10-13,107445.86679296914,-1.0913936421275139e-11,1.0,-2.6409615306333385
2015-10-14,108176.24418072237,-1.0913936421275139e-11,1.0,-1.979150682865348
2015-10-15,107706.1143958618,-1.0913936421275139e-11,1.0,-2.4051455133415027
2015-10-16,106984.76905562099,-1.0913936421275139e-11,1.0,-3.0587722262752375
2015-10-19,105937.95662248634,-1.0913936421275139e-11,1.0,-4.007311755898508
2015-10-20,104008.0539025914,-1.0913936421275139e-11,1.0,-5.75603861488906
2015-10-21,102134.23717899225,-1.0913936421275139e-11,1.0,-7.453944731919618
2015-10-22,102839.72417276367,-1.0913936421275139e-11,1.0,-6.814687611880037
2015-10-23,107459.17734485476,-1.0913936421275139e-11,1.0,-2.628900549864508
2015-10-26,108017.70604591204,-1.0913936421275139e-11,1.0,-2.1228055374127184
2015-10-27,107054.8044254083,-1.0913936421275139e-11,1.0,-2.9953116533852775
2015-10-28,109150.24420665423,-1.0913936421275139e-11,1.0,-1.096588060176641
2015-10-29,109846.98539951038,-1.0913936421275139e-11,1.0,-0.4652557006994775
2015-10-30,110946.21509394445,-1.0913936421275139e-11,1.0,0.0
2015-11-02,112627.4312161431,-1.0913936421275139e-11,1.0,0.0
2015-11-03,114278.91309730771,-1.0913936421275139e-11,1.0,0.0
2015-11-04,115177.66107677795,-1.0913936421275139e-11,1.0,0.0
2015-11-05,114983.67288937158,-1.0913936421275139e-11,1.0,-0.16842518383582972
2015-11-06,114751.32347287635,-1.0913936421275139e-11,1.0,-0.3701565042351413
2015-11-09,112125.96067001947,-1.0913936421275139e-11,1.0,-2.6495592793156315
2015-11-10,112582.06630158846,0.0,1.0,-1.6644290559853196
2015-11-11,112129.38323505876,0.0,1.0,-2.646587726492546
2015-11-12,110263.62552818678,0.0,1.0,-4.266483190100077
2015-11-13,109063.09978161368,0.0,1.0,-5.308808355717759
2015-11-16,112165.97353617905,0.0,1.0,-2.6148191519458734
2015-11-17,113601.7978245587,0.0,1.0,-1.3682021648006655
2015-11-18,116690.35111816964,0.0,1.0,0.0
2015-11-19,116557.34406481689,0.0,1.0,-0.11398290610853822
2015-11-20,117432.1386568593,0.0,1.0,0.0
2015-11-23,117936.02544238207,0.0,1.0,0.0
2015-11-24,116902.25237551068,0.0,1.0,-0.8765541004062787
2015-11-25,116122.29672292108,0.0,1.0,-1.5378920161652367
2015-11-27,117231.66573466027,0.0,1.0,-0.5972388039021348
2015-11-30,116290.4125015422,0.0,1.0,-1.3953437337464272
2015-12-01,117156.49231391559,0.0,1.0,-0.660979650231921
2015-12-02,117301.02791598836,0.0,1.0,-0.5384254081921203
2015-12-03,114239.91713406348,0.0,1.0,-3.1339942943255603
2015-12-04,117538.64396959775,0.0,1.0,-0.33694663805545066
2015-12-07,114903.25010016216,0.0,1.0,-2.571542775707315
2015-12-08,115800.8376195777,0.0,1.0,-1.8104627613108177
2015-12-09,113183.219912222,0.0,1.0,-4.0299861830446915
2015-12-10,112852.74055203621,-7.275957614183426e-12,1.0,-3.7334725946173575
2015-12-11,108497.94884550627,-7.275957614183426e-12,1.0,-8.002708724050397
2015-12-14,109668.99427442433,-7.275957614183426e-12,1.0,-7.009759008706479
2015-12-15,110094.88857439831,-7.275957614183426e-12,1.0,-6.64863585030222
2015-12-16,113325.74877545932,-7.275957614183426e-12,1.0,-3.9091334896436023
2015-12-17,112023.51567788089,-7.275957614183426e-12,1.0,-5.013319502945056
2015-12-18,110056.30678318805,-7.275957614183426e-12,1.0,-6.6813500197559925
2015-12-21,110761.842478828,-7.275957614183426e-12,1.0,-6.083114075316233
2015-12-22,111572.87503090907,-7.275957614183426e-12,1.0,-5.395425517864121
2015-12-23,113270.99745573291,-7.275957614183426e-12,1.0,-3.955558082571023
2015-12-24,112064.72989132474,-7.275957614183426e-12,1.0,-4.978373257055177
2015-12-28,112555.13338691714,-7.275957614183426e-12,1.0,-4.5625516336344445
2015-12-29,114749.57071055275,-7.275957614183426e-12,1.0,-2.7018501936764596
2015-12-30,112896.37293288458,-7.275957614183426e-12,1.0,-4.273208708359964
2015-12-31,111711.31622423283,-7.275957614183426e-12,1.0,-5.278038830628852
2016-01-04,107961.26493244788,-7.275957614183426e-12,1.0,-8.457772315557117
2016-01-05,106157.35642509026,-7.275957614183426e-12,1.0,-9.987337603679306
2016-01-06,105712.82329843196,-7.275957614183426e-12,0.75,-10.36426494627105
2016-01-07,102576.12198961218,-7.275957614183426e-12,0.75,-13.023928350268182
2016-01-08,101756.49919590555,-7.275957614183426e-12,0.75,-13.718900722477773
2016-01-11,100594.66082830142,-7.275957614183426e-12,0.75,-14.704043610959925
2016-01-12,102174.10921736175,-7.275957614183426e-12,0.75,-13.364801947409058
2016-01-13,93874.50765793821,-7.275957614183426e-12,0.3,-20.40217795553842
2016-01-14,96232.95749299599,-7.275957614183426e-12,0.5,-18.402407464536072
2016-01-15,92265.45643531872,-7.275957614183426e-12,0.3,-21.76652037473043
2016-01-19,92275.62367085723,-7.275957614183426e-12,0.3,-21.757899399502232
2016-01-20,92228.54196349079,-7.275957614183426e-12,0.3,-21.797820795182503
2016-01-21,93015.3946422855,-7.275957614183426e-12,0.3,-21.13063477136731
2016-01-22,95089.42495350503,-7.275957614183426e-12,0.5,-19.37202852409063
2016-01-25,94355.83776743335,-7.275957614183426e-12,0.5,-19.99404981344643
2016-01-26,95851.32558992907,-7.275957614183426e-12,0.5,-18.72599976946191
2016-01-27,93107.59916753236,-7.275957614183426e-12,0.3,-21.052452956352763
2016-01-28,96789.44229831341,-7.275957614183426e-12,0.5,-17.93055435330053
2016-01-29,95318.63977425745,-7.275957614183426e-12,0.5,-19.177673304900715
2016-02-01,94929.31445600692,-7.275957614183426e-12,0.5,-19.50778898990041
2016-02-02,93314.31914264201,-7.275957614183426e-12,0.3,-20.877171506656428
2016-02-03,92054.8552915786,-7.275957614183426e-12,0.3,-21.945092734575645
2016-02-04,92454.78883868842,-7.275957614183426e-12,0.3,-21.605982148467923
2016-02-05,87596.72186123572,-7.275957614183426e-12,0.2,-25.72522133702792
2016-02-08,84913.08948952619,-7.275957614183426e-12,0.2,-28.00071973681131
2016-02-09,83143.71316184456,-7.275957614183426e-12,0.2,-29.501004591286133
2016-02-10,151471.2563894636,134686.01212801033,0.2,-28.408598284940812
2016-02-11,151582.32061908676,134686.01212801033,1.0,0.0
2016-02-12,151963.51856397412,134686.01212801033,1.0,0.0
2016-02-16,152054.8139209216,134686.01212801033,1.0,0.0
2016-02-17,152459.55086764524,134686.01212801033,1.0,0.0
2016-02-18,152315.95166120367,134686.01212801033,1.0,-0.09418839661035054
2016-02-19,152315.7682564422,134686.01212801033,1.0,-0.09430869393538535
2016-02-22,152646.3621731483,134686.01212801033,1.0,0.0
2016-02-23,152413.44336915616,134686.01212801033,1.0,-0.15258719610229243
2016-02-24,152504.26073398508,134686.01212801033,1.0,-0.09309192642406192
2016-02-25,152705.15500324947,134686.01212801033,1.0,0.0
2016-02-26,152610.29228829208,134686.01212801033,1.0,-0.06212148827285433
2016-02-29,152568.69414514845,134686.01212801033,1.0,-0.08936231268559429
2016-03-01,153042.76701468785,134686.01212801033,1.0,0.0
2016-03-02,153186.7631060696,134686.01212801033,1.0,0.0
2016-03-03,153245.93781384962,134686.01212801033,1.0,0.0
2016-03-04,153041.91279282834,134686.01212801033,1.0,-0.13313567976536905
2016-03-07,152751.99753426533,134686.01212801033,1.0,-0.3223186771738695
2016-03-08,152621.68696904826,134686.01212801033,1.0,-0.40735229507985815
2016-03-09,152936.83948834243,134686.01212801033,1.0,-0.20170082803934308
2016-03-10,152554.676749224,7.275957614183426e-12,1.0,-0.11554717236166821
2016-03-11,154220.41117909976,7.275957614183426e-12,1.0,0.0
2016-03-14,154749.3781732219,7.275957614183426e-12,1.0,0.0
2016-03-15,153946.00216961943,7.275957614183426e-12,1.0,-0.5191465148914434
2016-03-16,155894.23467388118,7.275957614183426e-12,1.0,0.0
2016-03-17,155580.8995621841,7.275957614183426e-12,1.0,-0.20099211003701392
2016-03-18,156707.8386875238,7.275957614183426e-12,1.0,0.0
2016-03-21,157755.71180469033,7.275957614183426e-12,1.0,0.0
2016-03-22,157556.67110913084,7.275957614183426e-12,1.0,-0.12617019902640225
2016-03-23,156439.60868186443,7.275957614183426e-12,1.0,-0.8342665427260803
2016-03-24,156336.78611450375,7.275957614183426e-12,1.0,-0.8994448910625126
2016-03-28,157794.9428110002,7.275957614183426e-12,1.0,0.0
2016-03-29,160950.2533411533,7.275957614183426e-12,1.0,0.0
2016-03-30,160184.64021042487,7.275957614183426e-12,1.0,-0.475683085198763
2016-03-31,159661.50601279092,7.275957614183426e-12,1.0,-0.8007115873441437
2016-04-01,162136.01140609127,7.275957614183426e-12,1.0,0.0
2016-04-04,160342.5005724698,7.275957614183426e-12,1.0,-1.10617673277368
2016-04-05,159134.61046257758,7.275957614183426e-12,1.0,-1.851162439167378
2016-04-06,161227.07760856394,7.275957614183426e-12,1.0,-0.5605995791094129
2016-04-07,159239.11565087203,7.275957614183426e-12,1.0,-1.7867071788040856
2016-04-08,158215.4026071041,7.275957614183426e-12,1.0,-2.418098709217341
2016-04-11,156466.17653424377,7.275957614183426e-12,1.0,-3.4969621015572194
2016-04-12,157650.86366307634,7.275957614183426e-12,1.0,-2.766287207954862
2016-04-13,160385.73749027582,7.275957614183426e-12,1.0,-1.0795096663822965
2016-04-14,160507.11621347105,7.275957614183426e-12,1.0,-1.0046473812288639
2016-04-15,161052.60864678564,7.275957614183426e-12,1.0,-0.6682061251600123
2016-04-18,161758.85316082224,7.275957614183426e-12,1.0,-0.23261843066090443
2016-04-19,156123.04065040583,7.275957614183426e-12,1.0,-3.708596692085359
2016-04-20,157169.0962638287,7.275957614183426e-12,1.0,-3.0634250214915464
2016-04-21,158131.12801348988,7.275957614183426e-12,1.0,-2.4700764240281115
2016-04-22,154452.8031983162,7.275957614183426e-12,1.0,-4.738742578619047
2016-04-25,153217.19826757084,7.275957614183426e-12,1.0,-5.500821847764637
2016-04-26,151987.12853131292,7.275957614183426e-12,1.0,-6.25948719643727
2016-04-27,151323.4923909712,7.275957614183426e-12,1.0,-6.668795489262829
2016-04-28,152707.41076999687,7.275957614183426e-12,1.0,-5.815241508858395
2016-04-29,152436.06377294892,7.275957614183426e-12,1.0,-5.982599145631835
2016-05-02,156033.91893085832,7.275957614183426e-12,1.0,-3.7635639499910076
2016-05-03,152824.8804673949,7.275957614183426e-12,1.0,-5.742790178411021
2016-05-04,152683.8363092222,7.275957614183426e-12,1.0,-5.82978143775526
2016-05-05,150909.92724549453,7.275957614183426e-12,1.0,-6.923868462805291
2016-05-06,152553.03717372083,7.275957614183426e-12,1.0,-5.9104539141329955
2016-05-09,151103.3622198302,7.275957614183426e-12,1.0,-6.804564322621914
2016-05-10,153519.39496767768,1.4551915228366852e-11,1.0,-4.7437570073096
2016-05-11,154697.9253582255,1.4551915228366852e-11,1.0,-4.587559533110809
2016-05-12,153070.38453745653,1.4551915228366852e-11,1.0,-5.591371583656807
2016-05-13,151035.63852517022,1.4551915228366852e-11,1.0,-6.846334003566114
2016-05-16,152370.7519470548,1.4551915228366852e-11,1.0,-6.022881267615536
2016-05-17,152308.91939058626,1.4551915228366852e-11,1.0,-6.061017494066601
2016-05-18,150074.6055579533,1.4551915228366852e-11,1.0,-7.4390665858484555
2016-05-19,149848.13697097183,1.4551915228366852e-11,1.0,-7.578744739404515
2016-05-20,152380.51768372147,1.4551915228366852e-11,1.0,-6.016858092022426
2016-05-23,153401.44394067267,1.4551915228366852e-11,1.0,-5.387185357324296
2016-05-24,154863.50467528537,1.4551915228366852e-11,1.0,-4.485435818814454
2016-05-25,157506.63245554542,1.4551915228366852e-11,1.0,-2.8552441313922285
2016-05-26,157673.95236794668,1.4551915228366852e-11,1.0,-2.752046876846361
2016-05-27,157744.67803428974,1.4551915228366852e-11,1.0,-2.708425681450159
2016-05-31,157817.13164759087,1.4551915228366852e-11,1.0,-2.663738746898859
2016-06-01,155322.1654675898,1.4551915228366852e-11,1.0,-4.202549377778442
2016-06-02,155987.51284223568,1.4551915228366852e-11,1.0,-3.7921856535966336
2016-06-03,155493.96715781378,1.4551915228366852e-11,1.0,-4.096587914477315
2016-06-06,157561.43769468332,1.4551915228366852e-11,1.0,-2.8214421162429626
2016-06-07,156535.98093377482,1.4551915228366852e-11,1.0,-3.4539091123257224
2016-06-08,157116.17213580577,1.4551915228366852e-11,1.0,-3.096066831021671
2016-06-09,156642.8497817612,1.4551915228366852e-11,1.0,-3.3879960267258027
2016-06-10,151946.34712975813,7.275957614183426e-12,1.0,-5.719807148202494
2016-06-13,151272.69017438922,7.275957614183426e-12,1.0,-6.700128575689095
2016-06-14,158240.88944130673,7.275957614183426e-12,1.0,-2.4023792931655943
2016-06-15,159584.57176466472,7.275957614183426e-12,1.0,-1.5736415490301716
2016-06-16,166324.0147182505,7.275957614183426e-12,1.0,0.0
2016-06-17,165581.36897774358,7.275957614183426e-12,1.0,-0.44650542001702853
2016-06-20,165783.45962309916,7.275957614183426e-12,1.0,-0.32500123092087335
2016-06-21,163120.6118004814,7.275957614183426e-12,1.0,-1.9260014395369163
2016-06-22,163477.4829341157,7.275957614183426e-12,1.0,-1.7114376351224851
2016-06-23,168135.30435162925,7.275957614183426e-12,1.0,0.0
2016-06-24,163054.39853979024,7.275957614183426e-12,1.0,-3.0219148984992903
2016-06-27,157298.3015276882,7.275957614183426e-12,1.0,-6.44540589838118
2016-06-28,161992.03689008826,7.275957614183426e-12,1.0,-3.6537641426534004
2016-06-29,165813.5403801596,7.275957614183426e-12,1.0,-1.380890218400558
